tasks,offlines,repeat,tag,date,init,limit,setup,time,calls
16,4,12,pusty,2007-01-14 12:35:52,1,3,2,0.83,1037610
16,4,12,pusty,2007-01-14 12:35:53,2,1,2,1.00,4756369
16,4,12,pusty,2007-01-14 12:35:54,2,2,2,0.95,1510005
16,4,12,pusty,2007-01-14 12:35:55,2,3,2,0.88,1123835
16,4,12,pusty,2007-01-14 12:35:55,3,1,2,0.22,104999
16,4,12,pusty,2007-01-14 12:35:55,3,2,2,0.21,41184
16,4,12,pusty,2007-01-14 12:35:56,3,3,2,0.22,31946
16,4,13,pusty,2007-01-14 12:36:00,1,1,2,4.57,21789221
16,4,13,pusty,2007-01-14 12:36:08,1,2,2,7.21,10273526
16,4,13,pusty,2007-01-14 12:36:14,1,3,2,6.20,6683355
16,4,13,pusty,2007-01-14 12:36:17,2,1,2,2.89,14114457
16,4,13,pusty,2007-01-14 12:36:23,2,2,2,5.24,7464761
16,4,13,pusty,2007-01-14 12:36:27,2,3,2,4.50,4914683
16,4,13,pusty,2007-01-14 12:36:31,3,1,2,3.64,16434522
16,4,13,pusty,2007-01-14 12:36:37,3,2,2,6.13,8804202
16,4,13,pusty,2007-01-14 12:36:42,3,3,2,5.14,5712094
16,4,14,pusty,2007-01-14 12:36:44,1,1,2,1.04,4885639
16,4,14,pusty,2007-01-14 12:36:46,1,2,2,1.99,2980481
16,4,14,pusty,2007-01-14 12:36:48,1,3,2,1.90,2056272
16,4,14,pusty,2007-01-14 12:36:48,2,1,2,0.34,1539970
16,4,14,pusty,2007-01-14 12:36:49,2,2,2,0.64,1047333
16,4,14,pusty,2007-01-14 12:36:49,2,3,2,0.60,732563
16,4,14,pusty,2007-01-14 12:36:50,3,1,2,0.20,57386
16,4,14,pusty,2007-01-14 12:36:50,3,2,2,0.24,39037
16,4,14,pusty,2007-01-14 12:36:50,3,3,2,0.22,28184
16,4,15,pusty,2007-01-14 12:37:03,1,1,2,12.94,60336981
16,4,15,pusty,2007-01-14 12:37:25,1,2,2,21.50,36079697
16,4,15,pusty,2007-01-14 12:37:47,1,3,2,20.95,27936674
16,4,15,pusty,2007-01-14 12:37:52,2,1,2,5.08,23833701
16,4,15,pusty,2007-01-14 12:38:00,2,2,2,7.74,13129004
16,4,15,pusty,2007-01-14 12:38:07,2,3,2,7.64,10485711
16,4,15,pusty,2007-01-14 12:38:13,3,1,2,5.26,23810838
16,4,15,pusty,2007-01-14 12:38:21,3,2,2,7.80,13106400
16,4,15,pusty,2007-01-14 12:38:29,3,3,2,7.76,10465407
16,4,16,pusty,2007-01-14 12:38:33,1,1,2,3.88,19039640
16,4,16,pusty,2007-01-14 12:38:35,1,2,2,2.30,3467572
16,4,16,pusty,2007-01-14 12:38:37,1,3,2,1.98,2580204
16,4,16,pusty,2007-01-14 12:38:38,2,1,2,1.11,5611460
16,4,16,pusty,2007-01-14 12:38:39,2,2,2,0.59,930921
16,4,16,pusty,2007-01-14 12:38:40,2,3,2,0.50,638911
16,4,16,pusty,2007-01-14 12:38:40,3,1,2,0.47,1353671
16,4,16,pusty,2007-01-14 12:38:41,3,2,2,0.26,139792
16,4,16,pusty,2007-01-14 12:38:41,3,3,2,0.22,93090
16,4,17,pusty,2007-01-14 12:38:43,1,1,2,1.98,9343556
16,4,17,pusty,2007-01-14 12:38:44,1,2,2,0.77,1097269
16,4,17,pusty,2007-01-14 12:38:45,1,3,2,0.54,630849
16,4,17,pusty,2007-01-14 12:38:46,2,1,2,1.07,5090016
16,4,17,pusty,2007-01-14 12:38:46,2,2,2,0.34,578123
16,4,17,pusty,2007-01-14 12:38:47,2,3,2,0.31,334615
16,4,17,pusty,2007-01-14 12:38:48,3,1,2,1.10,4335830
16,4,17,pusty,2007-01-14 12:38:48,3,2,2,0.46,463376
16,4,17,pusty,2007-01-14 12:38:49,3,3,2,0.46,263654
16,4,18,pusty,2007-01-14 12:39:29,1,1,2,39.20,193345914
16,4,18,pusty,2007-01-14 12:40:29,1,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,4,18,pusty,2007-01-14 12:41:29,1,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,4,18,pusty,2007-01-14 12:41:50,2,1,2,20.95,102663726
16,4,18,pusty,2007-01-14 12:42:34,2,2,2,43.77,72678115
16,4,18,pusty,2007-01-14 12:43:21,2,3,2,46.27,70618594
16,4,18,pusty,2007-01-14 12:43:28,3,1,2,6.32,30134436
16,4,18,pusty,2007-01-14 12:43:36,3,2,2,8.35,13586652
16,4,18,pusty,2007-01-14 12:43:45,3,3,2,8.91,13293066
16,4,19,pusty,2007-01-14 12:43:47,1,1,2,1.78,8552273
16,4,19,pusty,2007-01-14 12:43:50,1,2,2,2.48,3860829
16,4,19,pusty,2007-01-14 12:43:52,1,3,2,2.50,3094175
16,4,19,pusty,2007-01-14 12:43:53,2,1,2,0.66,3400029
16,4,19,pusty,2007-01-14 12:43:54,2,2,2,0.98,1578393
16,4,19,pusty,2007-01-14 12:43:55,2,3,2,1.03,1289026
16,4,19,pusty,2007-01-14 12:43:56,3,1,2,0.49,1576807
16,4,19,pusty,2007-01-14 12:43:57,3,2,2,0.72,823394
16,4,19,pusty,2007-01-14 12:43:58,3,3,2,0.77,657074
16,4,1,pusty,2007-01-14 12:35:22,1,1,2,1.00,4725053
16,4,1,pusty,2007-01-14 12:35:22,1,2,2,0.66,885322
16,4,1,pusty,2007-01-14 12:35:23,1,3,2,0.49,555157
16,4,1,pusty,2007-01-14 12:35:24,2,1,2,0.58,3033085
16,4,1,pusty,2007-01-14 12:35:24,2,2,2,0.32,521160
16,4,1,pusty,2007-01-14 12:35:24,2,3,2,0.26,326352
16,4,1,pusty,2007-01-14 12:35:25,3,1,2,0.50,1505595
16,4,1,pusty,2007-01-14 12:35:25,3,2,2,0.31,215417
16,4,1,pusty,2007-01-14 12:35:26,3,3,2,0.33,114824
16,4,20,pusty,2007-01-14 12:45:49,1,1,2,3.71,18623615
16,4,20,pusty,2007-01-14 12:45:57,1,2,2,8.39,14190591
16,4,20,pusty,2007-01-14 12:46:06,1,3,2,8.87,13282072
16,4,20,pusty,2007-01-14 12:46:08,2,1,2,1.11,5759816
16,4,20,pusty,2007-01-14 12:46:10,2,2,2,2.80,4802639
16,4,20,pusty,2007-01-14 12:46:13,2,3,2,2.80,4493720
16,4,20,pusty,2007-01-14 12:46:15,3,1,2,1.12,4884411
16,4,20,pusty,2007-01-14 12:46:17,3,2,2,2.50,4028757
16,4,20,pusty,2007-01-14 12:46:20,3,3,2,2.64,3789620
16,4,2,pusty,2007-01-14 12:44:16,1,1,2,17.94,84499853
16,4,2,pusty,2007-01-14 12:44:51,1,2,2,35.07,54073679
16,4,2,pusty,2007-01-14 12:45:31,1,3,2,39.01,44310131
16,4,2,pusty,2007-01-14 12:45:33,2,1,2,1.64,7852646
16,4,2,pusty,2007-01-14 12:45:36,2,2,2,3.24,5235419
16,4,2,pusty,2007-01-14 12:45:39,2,3,2,3.37,4336842
16,4,2,pusty,2007-01-14 12:45:41,3,1,2,1.21,4905890
16,4,2,pusty,2007-01-14 12:45:43,3,2,2,1.88,2772004
16,4,2,pusty,2007-01-14 12:45:45,3,3,2,2.01,2190680
16,4,3,pusty,2007-01-14 12:46:21,1,1,2,0.66,3471499
16,4,3,pusty,2007-01-14 12:46:22,1,2,2,1.10,1658342
16,4,3,pusty,2007-01-14 12:46:23,1,3,2,1.01,1164842
16,4,3,pusty,2007-01-14 12:46:24,2,1,2,0.71,3664095
16,4,3,pusty,2007-01-14 12:46:25,2,2,2,1.14,1707045
16,4,3,pusty,2007-01-14 12:46:26,2,3,2,0.94,1335937
16,4,3,pusty,2007-01-14 12:46:26,3,1,2,0.32,368505
16,4,3,pusty,2007-01-14 12:46:27,3,2,2,0.30,143842
16,4,3,pusty,2007-01-14 12:46:27,3,3,2,0.30,91049
16,4,4,pusty,2007-01-14 12:46:36,1,1,2,8.35,42008053
16,4,4,pusty,2007-01-14 12:46:48,1,2,2,12.29,20542340
16,4,4,pusty,2007-01-14 12:47:02,1,3,2,13.18,20368408
16,4,4,pusty,2007-01-14 12:47:02,2,1,2,0.24,1254953
16,4,4,pusty,2007-01-14 12:47:02,2,2,2,0.38,644836
16,4,4,pusty,2007-01-14 12:47:03,2,3,2,0.42,620441
16,4,4,pusty,2007-01-14 12:47:03,3,1,2,0.31,564331
16,4,4,pusty,2007-01-14 12:47:04,3,2,2,0.36,283744
16,4,4,pusty,2007-01-14 12:47:04,3,3,2,0.36,262123
16,4,5,pusty,2007-01-14 12:47:06,1,1,2,1.97,9816635
16,4,5,pusty,2007-01-14 12:47:07,1,2,2,1.20,1926399
16,4,5,pusty,2007-01-14 12:47:09,1,3,2,1.19,1744656
16,4,5,pusty,2007-01-14 12:47:09,2,1,2,0.09,427969
16,4,5,pusty,2007-01-14 12:47:09,2,2,2,0.06,116000
16,4,5,pusty,2007-01-14 12:47:09,2,3,2,0.06,93808
16,4,5,pusty,2007-01-14 12:47:09,3,1,2,0.29,546918
16,4,5,pusty,2007-01-14 12:47:10,3,2,2,0.26,130009
16,4,5,pusty,2007-01-14 12:47:10,3,3,2,0.27,94985
16,4,6,pusty,2007-01-14 12:47:11,1,1,2,0.98,4850554
16,4,6,pusty,2007-01-14 12:47:12,1,2,2,0.53,741232
16,4,6,pusty,2007-01-14 12:47:12,1,3,2,0.37,423749
16,4,6,pusty,2007-01-14 12:47:12,2,1,2,0.15,851061
16,4,6,pusty,2007-01-14 12:47:13,2,2,2,0.11,164970
16,4,6,pusty,2007-01-14 12:47:13,2,3,2,0.07,100392
16,4,6,pusty,2007-01-14 12:47:13,3,1,2,0.26,260391
16,4,6,pusty,2007-01-14 12:47:13,3,2,2,0.20,62094
16,4,6,pusty,2007-01-14 12:47:14,3,3,2,0.27,31110
16,4,7,pusty,2007-01-14 12:47:15,1,1,2,1.12,5700044
16,4,7,pusty,2007-01-14 12:47:18,1,2,2,2.49,3695569
16,4,7,pusty,2007-01-14 12:47:20,1,3,2,2.68,2944198
16,4,7,pusty,2007-01-14 12:47:21,2,1,2,0.27,1511792
16,4,7,pusty,2007-01-14 12:47:22,2,2,2,0.74,1080379
16,4,7,pusty,2007-01-14 12:47:22,2,3,2,0.74,882709
16,4,7,pusty,2007-01-14 12:47:23,3,1,2,0.27,444494
16,4,7,pusty,2007-01-14 12:47:23,3,2,2,0.51,389640
16,4,7,pusty,2007-01-14 12:47:24,3,3,2,0.48,298758
16,4,8,pusty,2007-01-14 12:48:15,1,1,2,50.90,229551364
16,4,8,pusty,2007-01-14 12:49:16,1,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,4,8,pusty,2007-01-14 12:50:16,1,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,4,8,pusty,2007-01-14 12:50:54,2,1,2,38.05,173608240
16,4,8,pusty,2007-01-14 12:51:54,2,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,4,8,pusty,2007-01-14 12:52:54,2,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,4,8,pusty,2007-01-14 12:53:28,3,1,2,32.95,150033340
16,4,8,pusty,2007-01-14 12:54:28,3,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,4,8,pusty,2007-01-14 12:55:20,3,3,2,51.39,63514841
16,4,9,pusty,2007-01-14 12:55:21,1,1,2,1.00,5051464
16,4,9,pusty,2007-01-14 12:55:23,1,2,2,2.11,3071631
16,4,9,pusty,2007-01-14 12:55:26,1,3,2,2.24,2362134
16,4,9,pusty,2007-01-14 12:55:26,2,1,2,0.02,116546
16,4,9,pusty,2007-01-14 12:55:26,2,2,2,0.05,77438
16,4,9,pusty,2007-01-14 12:55:26,2,3,2,0.04,57526
16,4,9,pusty,2007-01-14 12:55:26,3,1,2,0.20,20935
16,4,9,pusty,2007-01-14 12:55:26,3,2,2,0.20,13394
16,4,9,pusty,2007-01-14 12:55:27,3,3,2,0.20,9426
16,5,10,pusty,2007-01-14 12:57:08,1,1,2,1.77,8504770
16,5,10,pusty,2007-01-14 12:57:09,1,2,2,0.58,868432
16,5,10,pusty,2007-01-14 12:57:09,1,3,2,0.40,496577
16,5,10,pusty,2007-01-14 12:57:11,2,1,2,1.23,6017785
16,5,10,pusty,2007-01-14 12:57:11,2,2,2,0.42,704061
16,5,10,pusty,2007-01-14 12:57:12,2,3,2,0.34,450514
16,5,10,pusty,2007-01-14 12:57:12,3,1,2,0.46,1095061
16,5,10,pusty,2007-01-14 12:57:12,3,2,2,0.24,75780
16,5,10,pusty,2007-01-14 12:57:13,3,3,2,0.22,39498
16,5,11,pusty,2007-01-14 12:57:14,1,1,2,1.11,5414862
16,5,11,pusty,2007-01-14 12:57:15,1,2,2,0.69,1109814
16,5,11,pusty,2007-01-14 12:57:15,1,3,2,0.66,778276
16,5,11,pusty,2007-01-14 12:57:16,2,1,2,0.25,1146870
16,5,11,pusty,2007-01-14 12:57:16,2,2,2,0.20,320618
16,5,11,pusty,2007-01-14 12:57:16,2,3,2,0.21,257895
16,5,11,pusty,2007-01-14 12:57:17,3,1,2,0.42,1057149
16,5,11,pusty,2007-01-14 12:57:17,3,2,2,0.37,286349
16,5,11,pusty,2007-01-14 12:57:18,3,3,2,0.42,226312
16,5,12,pusty,2007-01-14 12:57:19,1,1,2,0.65,3318472
16,5,12,pusty,2007-01-14 12:57:19,1,2,2,0.21,365280
16,5,12,pusty,2007-01-14 12:57:19,1,3,2,0.21,275669
16,5,12,pusty,2007-01-14 12:57:19,2,1,2,0.05,264912
16,5,12,pusty,2007-01-14 12:57:19,2,2,2,0.01,15815
16,5,12,pusty,2007-01-14 12:57:19,2,3,2,0.00,9456
16,5,12,pusty,2007-01-14 12:57:20,3,1,2,0.22,172556
16,5,12,pusty,2007-01-14 12:57:20,3,2,2,0.26,14860
16,5,12,pusty,2007-01-14 12:57:20,3,3,2,0.19,8388
16,5,13,pusty,2007-01-14 12:57:26,1,1,2,5.89,26707485
16,5,13,pusty,2007-01-14 12:57:35,1,2,2,8.84,13269225
16,5,13,pusty,2007-01-14 12:57:45,1,3,2,9.47,10097980
16,5,13,pusty,2007-01-14 12:57:48,2,1,2,2.88,12986706
16,5,13,pusty,2007-01-14 12:57:54,2,2,2,6.24,9168675
16,5,13,pusty,2007-01-14 12:58:02,2,3,2,7.72,8060218
16,5,13,pusty,2007-01-14 12:58:04,3,1,2,1.92,7971474
16,5,13,pusty,2007-01-14 12:58:10,3,2,2,5.43,7828798
16,5,13,pusty,2007-01-14 12:58:17,3,3,2,7.14,7361091
16,5,14,pusty,2007-01-14 12:58:25,1,1,2,7.42,35631100
16,5,14,pusty,2007-01-14 12:58:38,1,2,2,13.66,21723317
16,5,14,pusty,2007-01-14 12:58:54,1,3,2,15.48,18222544
16,5,14,pusty,2007-01-14 12:58:54,2,1,2,0.19,986022
16,5,14,pusty,2007-01-14 12:58:55,2,2,2,0.28,525317
16,5,14,pusty,2007-01-14 12:58:55,2,3,2,0.32,484530
16,5,14,pusty,2007-01-14 12:58:55,3,1,2,0.22,51207
16,5,14,pusty,2007-01-14 12:58:56,3,2,2,0.20,28294
16,5,14,pusty,2007-01-14 12:58:56,3,3,2,0.21,27941
16,5,15,pusty,2007-01-14 12:59:10,1,1,2,13.41,64346532
16,5,15,pusty,2007-01-14 12:59:42,1,2,2,31.51,52194089
16,5,15,pusty,2007-01-14 13:00:13,1,3,2,30.50,40002904
16,5,15,pusty,2007-01-14 13:00:13,2,1,2,0.04,186723
16,5,15,pusty,2007-01-14 13:00:13,2,2,2,0.08,145313
16,5,15,pusty,2007-01-14 13:00:13,2,3,2,0.07,84549
16,5,15,pusty,2007-01-14 13:00:13,3,1,2,0.22,105368
16,5,15,pusty,2007-01-14 13:00:14,3,2,2,0.25,83290
16,5,15,pusty,2007-01-14 13:00:14,3,3,2,0.24,42705
16,5,16,pusty,2007-01-14 13:00:15,1,1,2,1.40,6924718
16,5,16,pusty,2007-01-14 13:00:16,1,2,2,0.16,233193
16,5,16,pusty,2007-01-14 13:00:16,1,3,2,0.13,157274
16,5,16,pusty,2007-01-14 13:00:17,2,1,2,0.76,3829362
16,5,16,pusty,2007-01-14 13:00:17,2,2,2,0.20,300129
16,5,16,pusty,2007-01-14 13:00:17,2,3,2,0.16,174727
16,5,16,pusty,2007-01-14 13:00:18,3,1,2,0.52,1588086
16,5,16,pusty,2007-01-14 13:00:18,3,2,2,0.26,56291
16,5,16,pusty,2007-01-14 13:00:18,3,3,2,0.24,32620
16,5,17,pusty,2007-01-14 13:00:55,1,1,2,35.80,174909544
16,5,17,pusty,2007-01-14 13:01:34,1,2,2,38.53,59118456
16,5,17,pusty,2007-01-14 13:02:10,1,3,2,35.82,45027190
16,5,17,pusty,2007-01-14 13:02:14,2,1,2,3.83,18588710
16,5,17,pusty,2007-01-14 13:02:18,2,2,2,3.38,5448338
16,5,17,pusty,2007-01-14 13:02:21,2,3,2,3.40,4312025
16,5,17,pusty,2007-01-14 13:02:22,3,1,2,1.12,4603034
16,5,17,pusty,2007-01-14 13:02:23,3,2,2,0.85,1101158
16,5,17,pusty,2007-01-14 13:02:24,3,3,2,0.95,889907
16,5,18,pusty,2007-01-14 13:02:30,1,1,2,5.14,24949854
16,5,18,pusty,2007-01-14 13:02:41,1,2,2,11.22,17749234
16,5,18,pusty,2007-01-14 13:02:53,1,3,2,11.66,15654612
16,5,18,pusty,2007-01-14 13:02:53,2,1,2,0.18,966650
16,5,18,pusty,2007-01-14 13:02:53,2,2,2,0.31,511835
16,5,18,pusty,2007-01-14 13:02:54,2,3,2,0.36,402108
16,5,18,pusty,2007-01-14 13:02:54,3,1,2,0.25,307387
16,5,18,pusty,2007-01-14 13:02:55,3,2,2,0.30,165116
16,5,18,pusty,2007-01-14 13:02:55,3,3,2,0.32,116758
16,5,19,pusty,2007-01-14 13:03:55,1,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,5,19,pusty,2007-01-14 13:04:11,1,2,2,16.11,25617324
16,5,19,pusty,2007-01-14 13:04:26,1,3,2,14.56,19844322
16,5,19,pusty,2007-01-14 13:04:36,2,1,2,9.81,45829129
16,5,19,pusty,2007-01-14 13:04:39,2,2,2,2.84,4451454
16,5,19,pusty,2007-01-14 13:04:42,2,3,2,2.43,2952453
16,5,19,pusty,2007-01-14 13:04:47,3,1,2,5.48,24416898
16,5,19,pusty,2007-01-14 13:04:49,3,2,2,1.75,2426202
16,5,19,pusty,2007-01-14 13:04:51,3,3,2,1.51,1579840
16,5,1,pusty,2007-01-14 12:55:52,1,1,2,24.82,114295047
16,5,1,pusty,2007-01-14 12:56:11,1,2,2,18.53,29639784
16,5,1,pusty,2007-01-14 12:56:30,1,3,2,19.39,23664051
16,5,1,pusty,2007-01-14 12:56:34,2,1,2,3.86,17936270
16,5,1,pusty,2007-01-14 12:56:41,2,2,2,6.80,11165093
16,5,1,pusty,2007-01-14 12:56:48,2,3,2,6.81,8557389
16,5,1,pusty,2007-01-14 12:56:52,3,1,2,4.09,17811842
16,5,1,pusty,2007-01-14 12:57:00,3,2,2,6.87,10991729
16,5,1,pusty,2007-01-14 12:57:06,3,3,2,6.78,8376821
16,5,20,pusty,2007-01-14 13:04:57,1,1,2,0.68,3156048
16,5,20,pusty,2007-01-14 13:04:59,1,2,2,1.75,2358030
16,5,20,pusty,2007-01-14 13:05:01,1,3,2,1.68,1538337
16,5,20,pusty,2007-01-14 13:05:02,2,1,2,0.62,3011503
16,5,20,pusty,2007-01-14 13:05:03,2,2,2,1.64,2191445
16,5,20,pusty,2007-01-14 13:05:05,2,3,2,1.53,1426851
16,5,20,pusty,2007-01-14 13:05:06,3,1,2,0.70,2409835
16,5,20,pusty,2007-01-14 13:05:07,3,2,2,1.68,1911889
16,5,20,pusty,2007-01-14 13:05:09,3,3,2,1.60,1254244
16,5,2,pusty,2007-01-14 13:04:51,1,1,2,0.39,1799449
16,5,2,pusty,2007-01-14 13:04:52,1,2,2,0.74,1224997
16,5,2,pusty,2007-01-14 13:04:53,1,3,2,0.83,896518
16,5,2,pusty,2007-01-14 13:04:53,2,1,2,0.35,1512853
16,5,2,pusty,2007-01-14 13:04:54,2,2,2,0.56,974876
16,5,2,pusty,2007-01-14 13:04:55,2,3,2,0.55,687901
16,5,2,pusty,2007-01-14 13:04:55,3,1,2,0.36,1013216
16,5,2,pusty,2007-01-14 13:04:56,3,2,2,0.60,663171
16,5,2,pusty,2007-01-14 13:04:56,3,3,2,0.61,465397
16,5,3,pusty,2007-01-14 13:05:09,1,1,2,0.28,1400632
16,5,3,pusty,2007-01-14 13:05:10,1,2,2,0.33,506194
16,5,3,pusty,2007-01-14 13:05:10,1,3,2,0.31,497670
16,5,3,pusty,2007-01-14 13:05:10,2,1,2,0.03,163306
16,5,3,pusty,2007-01-14 13:05:10,2,2,2,0.06,108116
16,5,3,pusty,2007-01-14 13:05:10,2,3,2,0.07,100464
16,5,3,pusty,2007-01-14 13:05:11,3,1,2,0.21,55228
16,5,3,pusty,2007-01-14 13:05:11,3,2,2,0.22,32720
16,5,3,pusty,2007-01-14 13:05:11,3,3,2,0.22,26781
16,5,4,pusty,2007-01-14 13:05:12,1,1,2,0.11,474020
16,5,4,pusty,2007-01-14 13:05:12,1,2,2,0.13,199471
16,5,4,pusty,2007-01-14 13:05:12,1,3,2,0.12,118934
16,5,4,pusty,2007-01-14 13:05:12,2,1,2,0.04,154000
16,5,4,pusty,2007-01-14 13:05:12,2,2,2,0.04,63404
16,5,4,pusty,2007-01-14 13:05:12,2,3,2,0.04,31384
16,5,4,pusty,2007-01-14 13:05:12,3,1,2,0.24,225348
16,5,4,pusty,2007-01-14 13:05:13,3,2,2,0.28,103518
16,5,4,pusty,2007-01-14 13:05:13,3,3,2,0.25,46472
16,5,5,pusty,2007-01-14 13:05:13,1,1,2,0.18,868322
16,5,5,pusty,2007-01-14 13:05:14,1,2,2,0.36,565057
16,5,5,pusty,2007-01-14 13:05:14,1,3,2,0.46,469156
16,5,5,pusty,2007-01-14 13:05:14,2,1,2,0.07,343842
16,5,5,pusty,2007-01-14 13:05:15,2,2,2,0.13,215112
16,5,5,pusty,2007-01-14 13:05:15,2,3,2,0.16,165447
16,5,5,pusty,2007-01-14 13:05:15,3,1,2,0.22,114269
16,5,5,pusty,2007-01-14 13:05:16,3,2,2,0.25,72200
16,5,5,pusty,2007-01-14 13:05:16,3,3,2,0.26,52090
16,5,6,pusty,2007-01-14 13:05:38,1,1,2,21.35,104466220
16,5,6,pusty,2007-01-14 13:06:12,1,2,2,33.89,51101656
16,5,6,pusty,2007-01-14 13:06:46,1,3,2,33.77,40981337
16,5,6,pusty,2007-01-14 13:06:54,2,1,2,8.15,39330978
16,5,6,pusty,2007-01-14 13:07:07,2,2,2,12.57,18850238
16,5,6,pusty,2007-01-14 13:07:20,2,3,2,12.30,14718675
16,5,6,pusty,2007-01-14 13:07:23,3,1,2,2.88,12817172
16,5,6,pusty,2007-01-14 13:07:27,3,2,2,3.94,5277613
16,5,6,pusty,2007-01-14 13:07:31,3,3,2,3.76,3509836
16,5,7,pusty,2007-01-14 13:07:31,1,1,2,0.76,3767033
16,5,7,pusty,2007-01-14 13:07:33,1,2,2,1.48,2277882
16,5,7,pusty,2007-01-14 13:07:35,1,3,2,1.52,1593979
16,5,7,pusty,2007-01-14 13:07:35,2,1,2,0.05,347993
16,5,7,pusty,2007-01-14 13:07:35,2,2,2,0.04,91820
16,5,7,pusty,2007-01-14 13:07:35,2,3,2,0.04,73075
16,5,7,pusty,2007-01-14 13:07:35,3,1,2,0.27,262115
16,5,7,pusty,2007-01-14 13:07:36,3,2,2,0.21,64606
16,5,7,pusty,2007-01-14 13:07:36,3,3,2,0.26,53582
16,5,8,pusty,2007-01-14 13:07:38,1,1,2,2.13,11107989
16,5,8,pusty,2007-01-14 13:07:39,1,2,2,0.50,943325
16,5,8,pusty,2007-01-14 13:07:39,1,3,2,0.53,909341
16,5,8,pusty,2007-01-14 13:07:40,2,1,2,0.49,2795871
16,5,8,pusty,2007-01-14 13:07:40,2,2,2,0.17,290281
16,5,8,pusty,2007-01-14 13:07:41,2,3,2,0.16,267628
16,5,8,pusty,2007-01-14 13:07:41,3,1,2,0.24,297603
16,5,8,pusty,2007-01-14 13:07:41,3,2,2,0.21,40318
16,5,8,pusty,2007-01-14 13:07:41,3,3,2,0.23,34007
16,5,9,pusty,2007-01-14 13:08:42,1,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,5,9,pusty,2007-01-14 13:09:42,1,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,5,9,pusty,2007-01-14 13:10:42,1,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,5,9,pusty,2007-01-14 13:11:42,2,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,5,9,pusty,2007-01-14 13:12:42,2,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,5,9,pusty,2007-01-14 13:13:42,2,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,5,9,pusty,2007-01-14 13:14:36,3,1,2,53.89,246549305
16,5,9,pusty,2007-01-14 13:15:37,3,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,5,9,pusty,2007-01-14 13:16:37,3,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,10,pusty,2007-01-14 13:17:53,1,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,10,pusty,2007-01-14 13:18:53,1,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,10,pusty,2007-01-14 13:19:53,1,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,10,pusty,2007-01-14 13:20:53,2,1,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,10,pusty,2007-01-14 13:21:53,2,2,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,10,pusty,2007-01-14 13:22:53,2,3,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
16,6,10,pusty,2007-01-14 13:23:19,3,1,2,25.78,120193410
16,6,10,pusty,2007-01-14 13:23:56,3,2,2,36.56,57223061
16,6,10,pusty,2007-01-14 13:24:31,3,3,2,34.36,40084283
16,6,11,pusty,2007-01-14 13:24:32,1,1,2,0.44,2011144
16,6,11,pusty,2007-01-14 13:24:32,1,2,2,0.58,909302
16,6,11,pusty,2007-01-14 13:24:33,1,3,2,0.65,786429
16,6,11,pusty,2007-01-14 13:24:33,2,1,2,0.01,79802
16,6,11,pusty,2007-01-14 13:24:33,2,2,2,0.02,45211
16,6,11,pusty,2007-01-14 13:24:33,2,3,2,0.02,39472
16,6,11,pusty,2007-01-14 13:24:34,3,1,2,0.21,9831
16,6,11,pusty,2007-01-14 13:24:34,3,2,2,0.20,5656
16,6,11,pusty,2007-01-14 13:24:34,3,3,2,0.23,4672
