tasks,offlines,repeat,tag,date,init,limit,setup,time,calls
11,25,7,pusty,2007-01-07 22:36:47,1,3,2,0.00,11743
11,25,7,pusty,2007-01-07 22:36:48,2,0,2,1.38,8860669
11,25,7,pusty,2007-01-07 22:36:48,2,1,2,0.00,20033
11,25,7,pusty,2007-01-07 22:36:48,2,2,2,0.00,5312
11,25,7,pusty,2007-01-07 22:36:48,2,3,2,0.00,4232
11,25,7,pusty,2007-01-07 22:36:50,3,0,2,1.42,8751261
11,25,7,pusty,2007-01-07 22:36:50,3,1,2,0.02,7525
11,25,7,pusty,2007-01-07 22:36:50,3,2,2,0.02,1593
11,25,7,pusty,2007-01-07 22:36:50,3,3,2,0.02,1344
11,25,7,pusty,2007-01-08 09:06:42,1,0,1,2.23,13870013
11,25,7,pusty,2007-01-08 09:06:42,1,1,1,0.01,51516
11,25,7,pusty,2007-01-08 09:06:42,1,2,1,0.00,20371
11,25,7,pusty,2007-01-08 09:06:42,1,3,1,0.01,16972
11,25,7,pusty,2007-01-08 09:06:44,2,0,1,2.19,13578576
11,25,7,pusty,2007-01-08 09:06:44,2,1,1,0.01,37022
11,25,7,pusty,2007-01-08 09:06:44,2,2,1,0.00,14334
11,25,7,pusty,2007-01-08 09:06:44,2,3,1,0.00,11743
11,25,7,pusty,2007-01-08 09:06:46,3,0,1,1.42,8751261
11,25,7,pusty,2007-01-08 09:06:46,3,1,1,0.02,7525
11,25,7,pusty,2007-01-08 09:06:46,3,2,1,0.03,1593
11,25,7,pusty,2007-01-08 09:06:46,3,3,1,0.03,1344
11,25,8,pusty,2007-01-07 22:36:56,1,0,2,5.88,36361717
11,25,8,pusty,2007-01-07 22:36:56,1,1,2,0.22,1160988
11,25,8,pusty,2007-01-07 22:36:57,1,2,2,0.30,539667
11,25,8,pusty,2007-01-07 22:36:57,1,3,2,0.33,539667
11,25,8,pusty,2007-01-07 22:37:02,2,0,2,4.96,30405491
11,25,8,pusty,2007-01-07 22:37:02,2,1,2,0.14,743926
11,25,8,pusty,2007-01-07 22:37:03,2,2,2,0.20,351069
11,25,8,pusty,2007-01-07 22:37:03,2,3,2,0.20,351069
11,25,8,pusty,2007-01-07 22:37:08,3,0,2,4.95,30352305
11,25,8,pusty,2007-01-07 22:37:08,3,1,2,0.17,704136
11,25,8,pusty,2007-01-07 22:37:09,3,2,2,0.22,332785
11,25,8,pusty,2007-01-07 22:37:09,3,3,2,0.23,332785
11,25,8,pusty,2007-01-08 09:06:52,1,0,1,5.87,36337595
11,25,8,pusty,2007-01-08 09:06:52,1,1,1,0.22,1157771
11,25,8,pusty,2007-01-08 09:06:53,1,2,1,0.29,538151
11,25,8,pusty,2007-01-08 09:06:53,1,3,1,0.32,538151
11,25,8,pusty,2007-01-08 09:06:59,2,0,1,5.76,36361717
11,25,8,pusty,2007-01-08 09:06:59,2,1,1,0.22,1160988
11,25,8,pusty,2007-01-08 09:06:59,2,2,1,0.30,539667
11,25,8,pusty,2007-01-08 09:07:00,2,3,1,0.33,539667
11,25,8,pusty,2007-01-08 09:07:05,3,0,1,4.96,30352305
11,25,8,pusty,2007-01-08 09:07:05,3,1,1,0.17,704136
11,25,8,pusty,2007-01-08 09:07:05,3,2,1,0.27,332785
11,25,8,pusty,2007-01-08 09:07:05,3,3,1,0.22,332785
11,25,9,pusty,2007-01-07 22:37:11,1,0,2,1.67,10075144
11,25,9,pusty,2007-01-07 22:37:11,1,1,2,0.00,4513
11,25,9,pusty,2007-01-07 22:37:11,1,2,2,0.00,2691
11,25,9,pusty,2007-01-07 22:37:11,1,3,2,0.00,1832
11,25,9,pusty,2007-01-07 22:37:12,2,0,2,1.76,10515130
11,25,9,pusty,2007-01-07 22:37:13,2,1,2,0.00,4604
11,25,9,pusty,2007-01-07 22:37:13,2,2,2,0.00,2762
11,25,9,pusty,2007-01-07 22:37:13,2,3,2,0.00,1898
11,25,9,pusty,2007-01-07 22:37:14,3,0,2,1.68,10067147
11,25,9,pusty,2007-01-07 22:37:14,3,1,2,0.03,5162
11,25,9,pusty,2007-01-07 22:37:15,3,2,2,0.03,3209
11,25,9,pusty,2007-01-07 22:37:15,3,3,2,0.03,1961
11,25,9,pusty,2007-01-08 09:07:07,1,0,1,1.58,10086900
11,25,9,pusty,2007-01-08 09:07:07,1,1,1,0.00,5180
11,25,9,pusty,2007-01-08 09:07:07,1,2,1,0.00,3179
11,25,9,pusty,2007-01-08 09:07:07,1,3,1,0.00,2215
11,25,9,pusty,2007-01-08 09:07:09,2,0,1,1.60,10075144
11,25,9,pusty,2007-01-08 09:07:09,2,1,1,0.00,4513
11,25,9,pusty,2007-01-08 09:07:09,2,2,1,0.00,2691
11,25,9,pusty,2007-01-08 09:07:09,2,3,1,0.00,1832
11,25,9,pusty,2007-01-08 09:07:11,3,0,1,1.70,10036046
11,25,9,pusty,2007-01-08 09:07:11,3,1,1,0.02,3637
11,25,9,pusty,2007-01-08 09:07:11,3,2,1,0.02,2113
11,25,9,pusty,2007-01-08 09:07:11,3,3,1,0.02,1417
12,25,10,pusty,2007-01-07 22:39:09,1,0,2,10.22,63980204
12,25,10,pusty,2007-01-07 22:39:09,1,1,2,0.00,36193
12,25,10,pusty,2007-01-07 22:39:09,1,2,2,0.01,19140
12,25,10,pusty,2007-01-07 22:39:09,1,3,2,0.01,15649
12,25,10,pusty,2007-01-07 22:39:16,2,0,2,6.82,42497440
12,25,10,pusty,2007-01-07 22:39:16,2,1,2,0.00,10820
12,25,10,pusty,2007-01-07 22:39:16,2,2,2,0.01,6020
12,25,10,pusty,2007-01-07 22:39:16,2,3,2,0.00,4801
12,25,10,pusty,2007-01-07 22:39:23,3,0,2,6.62,41275297
12,25,10,pusty,2007-01-07 22:39:23,3,1,2,0.04,5144
12,25,10,pusty,2007-01-07 22:39:23,3,2,2,0.04,2548
12,25,10,pusty,2007-01-07 22:39:23,3,3,2,0.04,1941
12,25,10,pusty,2007-01-08 09:09:17,1,0,1,10.17,63947455
12,25,10,pusty,2007-01-08 09:09:17,1,1,1,0.00,33721
12,25,10,pusty,2007-01-08 09:09:18,1,2,1,0.01,17613
12,25,10,pusty,2007-01-08 09:09:18,1,3,1,0.01,14114
12,25,10,pusty,2007-01-08 09:09:28,2,0,1,10.25,63980204
12,25,10,pusty,2007-01-08 09:09:28,2,1,1,0.01,36193
12,25,10,pusty,2007-01-08 09:09:28,2,2,1,0.01,19140
12,25,10,pusty,2007-01-08 09:09:28,2,3,1,0.01,15649
12,25,10,pusty,2007-01-08 09:09:35,3,0,1,6.70,41275297
12,25,10,pusty,2007-01-08 09:09:35,3,1,1,0.04,5144
12,25,10,pusty,2007-01-08 09:09:35,3,2,1,0.05,2548
12,25,10,pusty,2007-01-08 09:09:35,3,3,1,0.04,1941
12,25,11,pusty,2007-01-07 22:39:47,1,0,2,23.67,147666946
12,25,11,pusty,2007-01-07 22:39:47,1,1,2,0.06,302645
12,25,11,pusty,2007-01-07 22:39:47,1,2,2,0.02,49466
12,25,11,pusty,2007-01-07 22:39:47,1,3,2,0.02,48798
12,25,11,pusty,2007-01-07 22:39:57,2,0,2,9.69,61646196
12,25,11,pusty,2007-01-07 22:39:57,2,1,2,0.00,5297
12,25,11,pusty,2007-01-07 22:39:57,2,2,2,0.00,2301
12,25,11,pusty,2007-01-07 22:39:57,2,3,2,0.00,2217
12,25,11,pusty,2007-01-07 22:40:07,3,0,2,9.74,61586771
12,25,11,pusty,2007-01-07 22:40:07,3,1,2,0.04,3172
12,25,11,pusty,2007-01-07 22:40:07,3,2,2,0.05,1024
12,25,11,pusty,2007-01-07 22:40:07,3,3,2,0.05,932
12,25,11,pusty,2007-01-08 09:09:57,1,0,1,21.72,137054381
12,25,11,pusty,2007-01-08 09:09:57,1,1,1,0.02,137258
12,25,11,pusty,2007-01-08 09:09:57,1,2,1,0.01,22394
12,25,11,pusty,2007-01-08 09:09:57,1,3,1,0.01,21723
12,25,11,pusty,2007-01-08 09:10:21,2,0,1,23.47,147666946
12,25,11,pusty,2007-01-08 09:10:21,2,1,1,0.06,302645
12,25,11,pusty,2007-01-08 09:10:21,2,2,1,0.02,49466
12,25,11,pusty,2007-01-08 09:10:21,2,3,1,0.03,48798
12,25,11,pusty,2007-01-08 09:10:32,3,0,1,10.91,69068039
12,25,11,pusty,2007-01-08 09:10:32,3,1,1,0.04,8014
12,25,11,pusty,2007-01-08 09:10:32,3,2,1,0.05,2490
12,25,11,pusty,2007-01-08 09:10:32,3,3,1,0.05,2265
12,25,12,pusty,2007-01-07 22:40:21,1,0,2,13.85,86467103
12,25,12,pusty,2007-01-07 22:40:21,1,1,2,0.02,117419
12,25,12,pusty,2007-01-07 22:40:21,1,2,2,0.01,26363
12,25,12,pusty,2007-01-07 22:40:21,1,3,2,0.01,18182
12,25,12,pusty,2007-01-07 22:40:34,2,0,2,12.83,80154876
12,25,12,pusty,2007-01-07 22:40:34,2,1,2,0.02,52547
12,25,12,pusty,2007-01-07 22:40:34,2,2,2,0.00,12167
12,25,12,pusty,2007-01-07 22:40:34,2,3,2,0.00,8447
12,25,12,pusty,2007-01-07 22:40:47,3,0,2,11.95,74446605
12,25,12,pusty,2007-01-07 22:40:47,3,1,2,0.04,6574
12,25,12,pusty,2007-01-07 22:40:47,3,2,2,0.04,1268
12,25,12,pusty,2007-01-07 22:40:47,3,3,2,0.04,920
12,25,12,pusty,2007-01-08 09:10:46,1,0,1,13.90,86467136
12,25,12,pusty,2007-01-08 09:10:47,1,1,1,0.06,117454
12,25,12,pusty,2007-01-08 09:10:47,1,2,1,0.01,26390
12,25,12,pusty,2007-01-08 09:10:47,1,3,1,0.01,18209
12,25,12,pusty,2007-01-08 09:11:01,2,0,1,13.73,86467103
12,25,12,pusty,2007-01-08 09:11:01,2,1,1,0.02,117419
12,25,12,pusty,2007-01-08 09:11:01,2,2,1,0.01,26363
12,25,12,pusty,2007-01-08 09:11:01,2,3,1,0.01,18182
12,25,12,pusty,2007-01-08 09:11:13,3,0,1,12.00,74446605
12,25,12,pusty,2007-01-08 09:11:13,3,1,1,0.04,6574
12,25,12,pusty,2007-01-08 09:11:13,3,2,1,0.04,1268
12,25,12,pusty,2007-01-08 09:11:13,3,3,1,0.04,920
12,25,13,pusty,2007-01-07 22:41:06,1,0,2,18.89,118025509
12,25,13,pusty,2007-01-07 22:41:06,1,1,2,0.03,152322
12,25,13,pusty,2007-01-07 22:41:06,1,2,2,0.03,59860
12,25,13,pusty,2007-01-07 22:41:06,1,3,2,0.02,33440
12,25,13,pusty,2007-01-07 22:41:19,2,0,2,12.39,77033128
12,25,13,pusty,2007-01-07 22:41:19,2,1,2,0.01,40570
12,25,13,pusty,2007-01-07 22:41:19,2,2,2,0.01,18357
12,25,13,pusty,2007-01-07 22:41:19,2,3,2,0.00,9628
12,25,13,pusty,2007-01-07 22:41:31,3,0,2,12.59,76592474
12,25,13,pusty,2007-01-07 22:41:31,3,1,2,0.06,29785
12,25,13,pusty,2007-01-07 22:41:32,3,2,2,0.06,11712
12,25,13,pusty,2007-01-07 22:41:32,3,3,2,0.05,5533
12,25,13,pusty,2007-01-08 09:11:32,1,0,1,18.88,118025509
12,25,13,pusty,2007-01-08 09:11:32,1,1,1,0.03,152322
12,25,13,pusty,2007-01-08 09:11:32,1,2,1,0.04,59860
12,25,13,pusty,2007-01-08 09:11:32,1,3,1,0.03,33440
12,25,13,pusty,2007-01-08 09:11:52,2,0,1,19.10,118025509
12,25,13,pusty,2007-01-08 09:11:52,2,1,1,0.03,152322
12,25,13,pusty,2007-01-08 09:11:52,2,2,1,0.04,59860
12,25,13,pusty,2007-01-08 09:11:52,2,3,1,0.04,33440
12,25,13,pusty,2007-01-08 09:12:04,3,0,1,12.30,76592474
12,25,13,pusty,2007-01-08 09:12:05,3,1,1,0.08,29785
12,25,13,pusty,2007-01-08 09:12:05,3,2,1,0.07,11712
12,25,13,pusty,2007-01-08 09:12:05,3,3,1,0.06,5533
12,25,14,pusty,2007-01-07 22:42:15,1,0,2,43.33,270519923
12,25,14,pusty,2007-01-07 22:42:15,1,1,2,0.11,557874
12,25,14,pusty,2007-01-07 22:42:16,1,2,2,0.04,73888
12,25,14,pusty,2007-01-07 22:42:16,1,3,2,0.04,54136
12,25,14,pusty,2007-01-07 22:42:49,2,0,2,33.32,206355111
12,25,14,pusty,2007-01-07 22:42:49,2,1,2,0.08,409498
12,25,14,pusty,2007-01-07 22:42:49,2,2,2,0.03,53281
12,25,14,pusty,2007-01-07 22:42:50,2,3,2,0.03,37212
12,25,14,pusty,2007-01-07 22:43:22,3,0,2,32.15,199235056
12,25,14,pusty,2007-01-07 22:43:22,3,1,2,0.06,66824
12,25,14,pusty,2007-01-07 22:43:22,3,2,2,0.04,5208
12,25,14,pusty,2007-01-07 22:43:22,3,3,2,0.06,3468
12,25,14,pusty,2007-01-08 09:12:49,1,0,1,43.51,270875380
12,25,14,pusty,2007-01-08 09:12:49,1,1,1,0.11,558476
12,25,14,pusty,2007-01-08 09:12:49,1,2,1,0.04,74267
12,25,14,pusty,2007-01-08 09:12:49,1,3,1,0.04,54462
12,25,14,pusty,2007-01-08 09:13:33,2,0,1,43.45,270519923
12,25,14,pusty,2007-01-08 09:13:33,2,1,1,0.10,557874
12,25,14,pusty,2007-01-08 09:13:33,2,2,1,0.04,73888
12,25,14,pusty,2007-01-08 09:13:33,2,3,1,0.03,54136
12,25,14,pusty,2007-01-08 09:14:05,3,0,1,32.35,199235056
12,25,14,pusty,2007-01-08 09:14:06,3,1,1,0.05,66824
12,25,14,pusty,2007-01-08 09:14:06,3,2,1,0.05,5208
12,25,14,pusty,2007-01-08 09:14:06,3,3,1,0.04,3468
12,25,15,pusty,2007-01-07 22:43:51,1,0,2,27.97,174304483
12,25,15,pusty,2007-01-07 22:43:51,1,1,2,0.04,250427
12,25,15,pusty,2007-01-07 22:43:51,1,2,2,0.01,16127
12,25,15,pusty,2007-01-07 22:43:51,1,3,2,0.00,11954
12,25,15,pusty,2007-01-07 22:44:12,2,0,2,20.40,127962389
12,25,15,pusty,2007-01-07 22:44:12,2,1,2,0.01,50035
12,25,15,pusty,2007-01-07 22:44:12,2,2,2,0.00,5726
12,25,15,pusty,2007-01-07 22:44:12,2,3,2,0.00,3920
12,25,15,pusty,2007-01-07 22:44:33,3,0,2,20.81,127613046
12,25,15,pusty,2007-01-07 22:44:33,3,1,2,0.06,37389
12,25,15,pusty,2007-01-07 22:44:33,3,2,2,0.05,4155
12,25,15,pusty,2007-01-07 22:44:33,3,3,2,0.05,2367
12,25,15,pusty,2007-01-08 09:14:34,1,0,1,27.67,174329185
12,25,15,pusty,2007-01-08 09:14:34,1,1,1,0.05,257756
12,25,15,pusty,2007-01-08 09:14:34,1,2,1,0.01,17088
12,25,15,pusty,2007-01-08 09:14:34,1,3,1,0.01,12938
12,25,15,pusty,2007-01-08 09:15:02,2,0,1,27.79,174304483
12,25,15,pusty,2007-01-08 09:15:02,2,1,1,0.05,250427
12,25,15,pusty,2007-01-08 09:15:02,2,2,1,0.00,16127
12,25,15,pusty,2007-01-08 09:15:02,2,3,1,0.01,11954
12,25,15,pusty,2007-01-08 09:15:23,3,0,1,20.47,127613046
12,25,15,pusty,2007-01-08 09:15:23,3,1,1,0.05,37389
12,25,15,pusty,2007-01-08 09:15:23,3,2,1,0.05,4155
12,25,15,pusty,2007-01-08 09:15:23,3,3,1,0.04,2367
12,25,16,pusty,2007-01-07 22:44:58,1,0,2,24.74,155960400
12,25,16,pusty,2007-01-07 22:44:58,1,1,2,0.01,64143
12,25,16,pusty,2007-01-07 22:44:58,1,2,2,0.02,30380
12,25,16,pusty,2007-01-07 22:44:58,1,3,2,0.02,29431
12,25,16,pusty,2007-01-07 22:45:08,2,0,2,9.77,62069122
12,25,16,pusty,2007-01-07 22:45:08,2,1,2,0.00,22710
12,25,16,pusty,2007-01-07 22:45:08,2,2,2,0.01,8744
12,25,16,pusty,2007-01-07 22:45:08,2,3,2,0.00,8488
12,25,16,pusty,2007-01-07 22:45:18,3,0,2,9.42,58872814
12,25,16,pusty,2007-01-07 22:45:18,3,1,2,0.04,652
12,25,16,pusty,2007-01-07 22:45:18,3,2,2,0.04,472
12,25,16,pusty,2007-01-07 22:45:18,3,3,2,0.04,282
12,25,16,pusty,2007-01-08 09:15:48,1,0,1,24.42,154158205
12,25,16,pusty,2007-01-08 09:15:48,1,1,1,0.01,62677
12,25,16,pusty,2007-01-08 09:15:48,1,2,1,0.02,29424
12,25,16,pusty,2007-01-08 09:15:48,1,3,1,0.02,28475
12,25,16,pusty,2007-01-08 09:16:13,2,0,1,24.88,155960400
12,25,16,pusty,2007-01-08 09:16:13,2,1,1,0.01,64143
12,25,16,pusty,2007-01-08 09:16:13,2,2,1,0.01,30380
12,25,16,pusty,2007-01-08 09:16:13,2,3,1,0.02,29431
12,25,16,pusty,2007-01-08 09:16:23,3,0,1,9.39,58872814
12,25,16,pusty,2007-01-08 09:16:23,3,1,1,0.04,652
12,25,16,pusty,2007-01-08 09:16:23,3,2,1,0.05,472
12,25,16,pusty,2007-01-08 09:16:23,3,3,1,0.05,282
12,25,17,pusty,2007-01-07 22:45:45,1,0,2,26.28,164472307
12,25,17,pusty,2007-01-07 22:45:45,1,1,2,0.00,43019
12,25,17,pusty,2007-01-07 22:45:45,1,2,2,0.01,16864
12,25,17,pusty,2007-01-07 22:45:45,1,3,2,0.01,14771
12,25,17,pusty,2007-01-07 22:46:02,2,0,2,16.31,101946343
12,25,17,pusty,2007-01-07 22:46:02,2,1,2,0.00,22905
12,25,17,pusty,2007-01-07 22:46:02,2,2,2,0.00,9128
12,25,17,pusty,2007-01-07 22:46:02,2,3,2,0.00,8340
12,25,17,pusty,2007-01-07 22:46:18,3,0,2,16.16,101588842
12,25,17,pusty,2007-01-07 22:46:18,3,1,2,0.04,6269
12,25,17,pusty,2007-01-07 22:46:18,3,2,2,0.05,1947
12,25,17,pusty,2007-01-07 22:46:18,3,3,2,0.04,1382
12,25,17,pusty,2007-01-08 09:16:49,1,0,1,26.26,164479938
12,25,17,pusty,2007-01-08 09:16:49,1,1,1,0.00,44239
12,25,17,pusty,2007-01-08 09:16:49,1,2,1,0.01,17614
12,25,17,pusty,2007-01-08 09:16:49,1,3,1,0.01,15521
12,25,17,pusty,2007-01-08 09:17:16,2,0,1,26.23,164472307
12,25,17,pusty,2007-01-08 09:17:16,2,1,1,0.01,43019
12,25,17,pusty,2007-01-08 09:17:16,2,2,1,0.01,16864
12,25,17,pusty,2007-01-08 09:17:16,2,3,1,0.01,14771
12,25,17,pusty,2007-01-08 09:17:32,3,0,1,16.23,101588842
12,25,17,pusty,2007-01-08 09:17:32,3,1,1,0.05,6269
12,25,17,pusty,2007-01-08 09:17:33,3,2,1,0.04,1947
12,25,17,pusty,2007-01-08 09:17:33,3,3,1,0.05,1382
12,25,18,pusty,2007-01-07 22:46:54,1,0,2,35.80,222947449
12,25,18,pusty,2007-01-07 22:46:55,1,1,2,0.21,1134637
12,25,18,pusty,2007-01-07 22:46:55,1,2,2,0.07,136823
12,25,18,pusty,2007-01-07 22:46:55,1,3,2,0.06,90998
12,25,18,pusty,2007-01-07 22:47:21,2,0,2,25.62,159642757
12,25,18,pusty,2007-01-07 22:47:21,2,1,2,0.06,313774
12,25,18,pusty,2007-01-07 22:47:21,2,2,2,0.02,33537
12,25,18,pusty,2007-01-07 22:47:21,2,3,2,0.01,23260
12,25,18,pusty,2007-01-07 22:47:47,3,0,2,25.60,159640863
12,25,18,pusty,2007-01-07 22:47:47,3,1,2,0.10,312709
12,25,18,pusty,2007-01-07 22:47:47,3,2,2,0.06,33087
12,25,18,pusty,2007-01-07 22:47:47,3,3,2,0.06,22881
12,25,18,pusty,2007-01-08 09:18:09,1,0,1,35.84,223324408
12,25,18,pusty,2007-01-08 09:18:09,1,1,1,0.24,1167969
12,25,18,pusty,2007-01-08 09:18:09,1,2,1,0.08,136867
12,25,18,pusty,2007-01-08 09:18:09,1,3,1,0.06,91042
12,25,18,pusty,2007-01-08 09:18:45,2,0,1,35.93,222947449
12,25,18,pusty,2007-01-08 09:18:46,2,1,1,0.27,1134637
12,25,18,pusty,2007-01-08 09:18:46,2,2,1,0.08,136823
12,25,18,pusty,2007-01-08 09:18:46,2,3,1,0.07,90998
12,25,18,pusty,2007-01-08 09:19:12,3,0,1,25.72,159640863
12,25,18,pusty,2007-01-08 09:19:12,3,1,1,0.12,312709
12,25,18,pusty,2007-01-08 09:19:12,3,2,1,0.06,33087
12,25,18,pusty,2007-01-08 09:19:12,3,3,1,0.06,22881
12,25,19,pusty,2007-01-07 22:47:57,1,0,2,9.41,58136201
12,25,19,pusty,2007-01-07 22:47:57,1,1,2,0.00,26166
12,25,19,pusty,2007-01-07 22:47:57,1,2,2,0.01,16492
12,25,19,pusty,2007-01-07 22:47:57,1,3,2,0.00,12122
12,25,19,pusty,2007-01-07 22:48:04,2,0,2,7.42,45996170
12,25,19,pusty,2007-01-07 22:48:05,2,1,2,0.00,16111
12,25,19,pusty,2007-01-07 22:48:05,2,2,2,0.00,9863
12,25,19,pusty,2007-01-07 22:48:05,2,3,2,0.00,6965
12,25,19,pusty,2007-01-07 22:48:12,3,0,2,7.46,45975028
12,25,19,pusty,2007-01-07 22:48:12,3,1,2,0.04,14685
12,25,19,pusty,2007-01-07 22:48:12,3,2,2,0.05,8964
12,25,19,pusty,2007-01-07 22:48:13,3,3,2,0.05,6242
12,25,19,pusty,2007-01-08 09:19:22,1,0,1,9.50,58429866
12,25,19,pusty,2007-01-08 09:19:22,1,1,1,0.00,26193
12,25,19,pusty,2007-01-08 09:19:22,1,2,1,0.00,16508
12,25,19,pusty,2007-01-08 09:19:22,1,3,1,0.01,12138
12,25,19,pusty,2007-01-08 09:19:32,2,0,1,9.33,58136201
12,25,19,pusty,2007-01-08 09:19:32,2,1,1,0.00,26166
12,25,19,pusty,2007-01-08 09:19:32,2,2,1,0.01,16492
12,25,19,pusty,2007-01-08 09:19:32,2,3,1,0.01,12122
12,25,19,pusty,2007-01-08 09:19:39,3,0,1,7.62,46655756
12,25,19,pusty,2007-01-08 09:19:40,3,1,1,0.04,16552
12,25,19,pusty,2007-01-08 09:19:40,3,2,1,0.05,9987
12,25,19,pusty,2007-01-08 09:19:40,3,3,1,0.05,6959
12,25,1,pusty,2007-01-07 22:37:53,1,0,2,37.87,228356185
12,25,1,pusty,2007-01-07 22:37:54,1,1,2,0.42,2040405
12,25,1,pusty,2007-01-07 22:37:54,1,2,2,0.34,773491
12,25,1,pusty,2007-01-07 22:37:55,1,3,2,0.35,629681
12,25,1,pusty,2007-01-07 22:38:25,2,0,2,30.66,185225180
12,25,1,pusty,2007-01-07 22:38:26,2,1,2,0.34,1582237
12,25,1,pusty,2007-01-07 22:38:26,2,2,2,0.32,734042
12,25,1,pusty,2007-01-07 22:38:27,2,3,2,0.36,599700
12,25,1,pusty,2007-01-07 22:38:57,3,0,2,30.44,182591956
12,25,1,pusty,2007-01-07 22:38:58,3,1,2,0.36,1437412
12,25,1,pusty,2007-01-07 22:38:58,3,2,2,0.42,720065
12,25,1,pusty,2007-01-07 22:38:58,3,3,2,0.34,589284
12,25,1,pusty,2007-01-08 09:07:54,1,0,1,43.21,263311486
12,25,1,pusty,2007-01-08 09:07:55,1,1,1,0.51,2342735
12,25,1,pusty,2007-01-08 09:07:56,1,2,1,0.40,807405
12,25,1,pusty,2007-01-08 09:07:56,1,3,1,0.37,653065
12,25,1,pusty,2007-01-08 09:08:34,2,0,1,37.58,228356185
12,25,1,pusty,2007-01-08 09:08:34,2,1,1,0.46,2040405
12,25,1,pusty,2007-01-08 09:08:35,2,2,1,0.45,773491
12,25,1,pusty,2007-01-08 09:08:35,2,3,1,0.35,629681
12,25,1,pusty,2007-01-08 09:09:06,3,0,1,30.51,182591956
12,25,1,pusty,2007-01-08 09:09:06,3,1,1,0.34,1437412
12,25,1,pusty,2007-01-08 09:09:07,3,2,1,0.41,720065
12,25,1,pusty,2007-01-08 09:09:07,3,3,1,0.37,589284
12,25,20,pusty,2007-01-07 22:50:07,1,0,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
12,25,20,pusty,2007-01-07 22:50:23,1,1,2,15.12,74449430
12,25,20,pusty,2007-01-07 22:50:57,1,2,2,33.94,68437788
12,25,20,pusty,2007-01-07 22:51:24,1,3,2,26.68,49900901
12,25,20,pusty,2007-01-07 22:52:24,2,0,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
12,25,20,pusty,2007-01-07 22:52:38,2,1,2,13.89,69003297
12,25,20,pusty,2007-01-07 22:53:09,2,2,2,30.92,62224253
12,25,20,pusty,2007-01-07 22:53:34,2,3,2,24.55,46063206
12,25,20,pusty,2007-01-07 22:54:34,3,0,2,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
12,25,20,pusty,2007-01-07 22:54:48,3,1,2,13.93,68860572
12,25,20,pusty,2007-01-07 22:55:19,3,2,2,30.57,62031613
12,25,20,pusty,2007-01-07 22:55:44,3,3,2,24.61,45950063
12,25,20,pusty,2007-01-08 09:21:37,1,0,1,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
12,25,20,pusty,2007-01-08 09:21:52,1,1,1,15.09,74347337
12,25,20,pusty,2007-01-08 09:22:26,1,2,1,33.94,68414926
12,25,20,pusty,2007-01-08 09:22:53,1,3,1,26.80,49886709
12,25,20,pusty,2007-01-08 09:23:53,2,0,1,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
12,25,20,pusty,2007-01-08 09:24:08,2,1,1,15.19,74449430
12,25,20,pusty,2007-01-08 09:24:42,2,2,1,33.94,68437788
12,25,20,pusty,2007-01-08 09:25:09,2,3,1,26.86,49900901
12,25,20,pusty,2007-01-08 09:26:09,3,0,1,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
12,25,20,pusty,2007-01-08 09:26:24,3,1,1,14.06,68860572
12,25,20,pusty,2007-01-08 09:26:55,3,2,1,30.79,62031613
12,25,20,pusty,2007-01-08 09:27:20,3,3,1,24.85,45950063
12,25,2,pusty,2007-01-07 22:48:31,1,0,2,18.33,114305687
12,25,2,pusty,2007-01-07 22:48:31,1,1,2,0.02,105778
12,25,2,pusty,2007-01-07 22:48:31,1,2,2,0.01,11268
12,25,2,pusty,2007-01-07 22:48:31,1,3,2,0.00,7751
12,25,2,pusty,2007-01-07 22:48:49,2,0,2,17.51,109587008
12,25,2,pusty,2007-01-07 22:48:49,2,1,2,0.02,94922
12,25,2,pusty,2007-01-07 22:48:49,2,2,2,0.00,9711
12,25,2,pusty,2007-01-07 22:48:49,2,3,2,0.00,7057
12,25,2,pusty,2007-01-07 22:49:07,3,0,2,17.61,109576821
12,25,2,pusty,2007-01-07 22:49:07,3,1,2,0.06,82899
12,25,2,pusty,2007-01-07 22:49:07,3,2,2,0.04,6892
12,25,2,pusty,2007-01-07 22:49:07,3,3,2,0.04,5064
12,25,2,pusty,2007-01-08 09:19:59,1,0,1,19.63,122255992
12,25,2,pusty,2007-01-08 09:20:00,1,1,1,0.02,114006
12,25,2,pusty,2007-01-08 09:20:00,1,2,1,0.00,13258
12,25,2,pusty,2007-01-08 09:20:00,1,3,1,0.01,9254
12,25,2,pusty,2007-01-08 09:20:18,2,0,1,18.36,114305687
12,25,2,pusty,2007-01-08 09:20:18,2,1,1,0.02,105778
12,25,2,pusty,2007-01-08 09:20:18,2,2,1,0.00,11268
12,25,2,pusty,2007-01-08 09:20:18,2,3,1,0.01,7751
12,25,2,pusty,2007-01-08 09:20:36,3,0,1,17.79,109995786
