tasks,offlines,repeat,tag,date,init,approx,cmax,time,cmax_min
12,3,1,pusty,2007-01-05 16:02:37,1,2,1090,0.01,
12,3,1,pusty,2007-01-05 16:02:37,1,3,1090,0.00,
12,3,1,pusty,2007-01-05 16:02:37,2,1,1090,0.01,
12,3,1,pusty,2007-01-05 16:02:38,2,2,1090,0.01,
12,3,1,pusty,2007-01-05 16:02:38,2,3,1090,0.01,
12,3,1,pusty,2007-01-05 16:02:38,3,1,1090,0.00,
12,3,1,pusty,2007-01-05 16:02:38,3,2,1090,0.02,
12,3,1,pusty,2007-01-05 16:02:38,3,3,1090,0.01,
12,3,20,pusty,2007-01-05 16:02:44,1,1,1156,0.01,
12,3,20,pusty,2007-01-05 16:02:44,1,2,1156,0.01,
12,3,20,pusty,2007-01-05 16:02:44,1,3,1156,0.01,
12,3,20,pusty,2007-01-05 16:02:44,2,1,1156,0.02,
12,3,20,pusty,2007-01-05 16:02:44,2,2,1156,0.01,
12,3,20,pusty,2007-01-05 16:02:44,2,3,1156,0.01,
12,3,20,pusty,2007-01-05 16:02:44,3,1,1156,0.01,
12,3,20,pusty,2007-01-05 16:02:44,3,2,1156,0.01,
12,3,20,pusty,2007-01-05 16:02:44,3,3,1156,0.02,
12,3,2,pusty,2007-01-05 16:02:43,1,1,1192,0.03,
12,3,2,pusty,2007-01-05 16:02:43,1,2,1192,0.04,
12,3,2,pusty,2007-01-05 16:02:43,1,3,1192,0.03,
12,3,2,pusty,2007-01-05 16:02:44,2,1,1192,0.02,
12,3,2,pusty,2007-01-05 16:02:44,2,2,1192,0.03,
12,3,2,pusty,2007-01-05 16:02:44,2,3,1192,0.02,
12,3,2,pusty,2007-01-05 16:02:44,3,1,1192,0.05,
12,3,2,pusty,2007-01-05 16:02:44,3,2,1192,0.02,
12,3,2,pusty,2007-01-05 16:02:44,3,3,1192,0.04,
12,3,3,pusty,2007-01-05 16:02:45,1,1,1046,0.04,
12,3,3,pusty,2007-01-05 16:02:45,1,2,1046,0.04,
12,3,3,pusty,2007-01-05 16:02:45,1,3,1046,0.07,
12,3,3,pusty,2007-01-05 16:02:45,2,1,1046,0.03,
12,3,3,pusty,2007-01-05 16:02:45,2,2,1046,0.04,
12,3,3,pusty,2007-01-05 16:02:45,2,3,1046,0.04,
12,3,3,pusty,2007-01-05 16:02:45,3,1,1046,0.03,
12,3,3,pusty,2007-01-05 16:02:45,3,2,1046,0.07,
12,3,3,pusty,2007-01-05 16:02:45,3,3,1046,0.04,
12,3,4,pusty,2007-01-05 16:02:45,1,1,853,0.01,
12,3,4,pusty,2007-01-05 16:02:45,1,2,853,0.00,
12,3,4,pusty,2007-01-05 16:02:45,1,3,853,0.00,
12,3,4,pusty,2007-01-05 16:02:45,2,1,853,0.00,
12,3,4,pusty,2007-01-05 16:02:46,2,2,853,0.02,
12,3,4,pusty,2007-01-05 16:02:46,2,3,853,0.00,
12,3,4,pusty,2007-01-05 16:02:46,3,1,853,0.01,
12,3,4,pusty,2007-01-05 16:02:46,3,2,853,0.00,
12,3,4,pusty,2007-01-05 16:02:46,3,3,853,0.00,
12,3,5,pusty,2007-01-05 16:02:46,1,1,1120,0.14,
12,3,5,pusty,2007-01-05 16:02:46,1,2,1120,0.09,
12,3,5,pusty,2007-01-05 16:02:46,1,3,1120,0.09,
12,3,5,pusty,2007-01-05 16:02:46,2,1,1120,0.14,
12,3,5,pusty,2007-01-05 16:02:47,2,2,1120,0.09,
12,3,5,pusty,2007-01-05 16:02:47,2,3,1120,0.10,
12,3,5,pusty,2007-01-05 16:02:47,3,1,1120,0.15,
12,3,5,pusty,2007-01-05 16:02:47,3,2,1120,0.09,
12,3,5,pusty,2007-01-05 16:02:47,3,3,1120,0.09,
12,3,6,pusty,2007-01-05 16:02:47,1,1,921,0.02,
12,3,6,pusty,2007-01-05 16:02:47,1,2,921,0.02,
12,3,6,pusty,2007-01-05 16:02:47,1,3,921,0.02,
12,3,6,pusty,2007-01-05 16:02:47,2,1,921,0.01,
12,3,6,pusty,2007-01-05 16:02:47,2,2,921,0.02,
12,3,6,pusty,2007-01-05 16:02:48,2,3,921,0.01,
12,3,6,pusty,2007-01-05 16:02:48,3,1,921,0.02,
12,3,6,pusty,2007-01-05 16:02:48,3,2,921,0.02,
12,3,6,pusty,2007-01-05 16:02:48,3,3,921,0.02,
12,3,7,pusty,2007-01-05 16:02:48,1,1,1120,0.08,
12,3,7,pusty,2007-01-05 16:02:48,1,2,1120,0.04,
12,3,7,pusty,2007-01-05 16:02:48,1,3,1120,0.05,
12,3,7,pusty,2007-01-05 16:02:48,2,1,1120,0.05,
12,3,7,pusty,2007-01-05 16:02:48,2,2,1120,0.05,
12,3,7,pusty,2007-01-05 16:02:48,2,3,1120,0.07,
12,3,7,pusty,2007-01-05 16:02:48,3,1,1120,0.04,
12,3,7,pusty,2007-01-05 16:02:49,3,2,1120,0.04,
12,3,7,pusty,2007-01-05 16:02:49,3,3,1120,0.05,
12,3,8,pusty,2007-01-05 16:02:49,1,1,1104,0.10,
12,3,8,pusty,2007-01-05 16:02:49,1,2,1104,0.05,
12,3,8,pusty,2007-01-05 16:02:49,1,3,1104,0.05,
12,3,8,pusty,2007-01-05 16:02:49,2,1,1104,0.06,
12,3,8,pusty,2007-01-05 16:02:49,2,2,1104,0.10,
12,3,8,pusty,2007-01-05 16:02:49,2,3,1104,0.05,
12,3,8,pusty,2007-01-05 16:02:49,3,1,1104,0.06,
12,3,8,pusty,2007-01-05 16:02:49,3,2,1104,0.05,
12,3,8,pusty,2007-01-05 16:02:50,3,3,1104,0.11,
12,3,9,pusty,2007-01-05 16:02:50,1,1,1170,0.04,
12,3,9,pusty,2007-01-05 16:02:50,1,2,1170,0.04,
12,3,9,pusty,2007-01-05 16:02:50,1,3,1170,0.04,
12,3,9,pusty,2007-01-05 16:02:50,2,1,1170,0.06,
12,3,9,pusty,2007-01-05 16:02:50,2,2,1170,0.04,
12,3,9,pusty,2007-01-05 16:02:50,2,3,1170,0.04,
12,3,9,pusty,2007-01-05 16:02:50,3,1,1170,0.04,
12,3,9,pusty,2007-01-05 16:02:50,3,2,1170,0.07,
12,3,9,pusty,2007-01-05 16:02:50,3,3,1170,0.04,
13,3,10,pusty,2007-01-05 16:02:51,1,1,1223,0.15,
13,3,10,pusty,2007-01-05 16:02:52,1,2,1223,0.19,
13,3,10,pusty,2007-01-05 16:02:52,1,3,1223,0.15,
13,3,10,pusty,2007-01-05 16:02:52,2,1,1223,0.21,
13,3,10,pusty,2007-01-05 16:02:52,2,2,1223,0.16,
13,3,10,pusty,2007-01-05 16:02:52,2,3,1223,0.16,
13,3,10,pusty,2007-01-05 16:02:53,3,1,1223,0.22,
13,3,10,pusty,2007-01-05 16:02:53,3,2,1223,0.15,
13,3,10,pusty,2007-01-05 16:02:53,3,3,1223,0.16,
13,3,11,pusty,2007-01-05 16:02:53,1,1,1124,0.00,
13,3,11,pusty,2007-01-05 16:02:53,1,2,1124,0.00,
13,3,11,pusty,2007-01-05 16:02:53,1,3,1124,0.00,
13,3,11,pusty,2007-01-05 16:02:53,2,1,1124,0.00,
13,3,11,pusty,2007-01-05 16:02:53,2,2,1124,0.00,
13,3,11,pusty,2007-01-05 16:02:53,2,3,1124,0.00,
13,3,11,pusty,2007-01-05 16:02:53,3,1,1124,0.00,
13,3,11,pusty,2007-01-05 16:02:53,3,2,1124,0.00,
13,3,11,pusty,2007-01-05 16:02:54,3,3,1124,0.00,
13,3,12,pusty,2007-01-05 16:02:54,1,1,1060,0.04,
13,3,12,pusty,2007-01-05 16:02:54,1,2,1060,0.05,
13,3,12,pusty,2007-01-05 16:02:54,1,3,1060,0.04,
13,3,12,pusty,2007-01-05 16:02:54,2,1,1060,0.07,
13,3,12,pusty,2007-01-05 16:02:54,2,2,1060,0.04,
13,3,12,pusty,2007-01-05 16:02:54,2,3,1060,0.05,
13,3,12,pusty,2007-01-05 16:02:54,3,1,1060,0.04,
13,3,12,pusty,2007-01-05 16:02:54,3,2,1060,0.08,
13,3,12,pusty,2007-01-05 16:02:54,3,3,1060,0.04,
13,3,13,pusty,2007-01-05 16:02:55,1,1,1163,0.08,
13,3,13,pusty,2007-01-05 16:02:55,1,2,1163,0.07,
13,3,13,pusty,2007-01-05 16:02:55,1,3,1163,0.07,
13,3,13,pusty,2007-01-05 16:02:55,2,1,1163,0.12,
13,3,13,pusty,2007-01-05 16:02:55,2,2,1163,0.08,
13,3,13,pusty,2007-01-05 16:02:55,2,3,1163,0.08,
13,3,13,pusty,2007-01-05 16:02:55,3,1,1163,0.07,
13,3,13,pusty,2007-01-05 16:02:55,3,2,1163,0.13,
13,3,13,pusty,2007-01-05 16:02:56,3,3,1163,0.07,
13,3,14,pusty,2007-01-05 16:02:56,1,1,1049,0.01,
13,3,14,pusty,2007-01-05 16:02:56,1,2,1049,0.02,
13,3,14,pusty,2007-01-05 16:02:56,1,3,1049,0.01,
13,3,14,pusty,2007-01-05 16:02:56,2,1,1049,0.03,
13,3,14,pusty,2007-01-05 16:02:56,2,2,1049,0.02,
13,3,14,pusty,2007-01-05 16:02:56,2,3,1049,0.02,
13,3,14,pusty,2007-01-05 16:02:56,3,1,1049,0.02,
13,3,14,pusty,2007-01-05 16:02:56,3,2,1049,0.01,
13,3,14,pusty,2007-01-05 16:02:56,3,3,1049,0.03,
13,3,15,pusty,2007-01-05 16:02:56,1,1,1024,0.22,
13,3,15,pusty,2007-01-05 16:02:57,1,2,1024,0.28,
13,3,15,pusty,2007-01-05 16:02:57,1,3,1024,0.21,
13,3,15,pusty,2007-01-05 16:02:57,2,1,1024,0.23,
13,3,15,pusty,2007-01-05 16:02:58,2,2,1024,0.22,
13,3,15,pusty,2007-01-05 16:02:58,2,3,1024,0.22,
13,3,15,pusty,2007-01-05 16:02:58,3,1,1024,0.29,
13,3,15,pusty,2007-01-05 16:02:58,3,2,1024,0.21,
13,3,15,pusty,2007-01-05 16:02:59,3,3,1024,0.27,
13,3,16,pusty,2007-01-05 16:02:59,1,1,1278,0.06,
13,3,16,pusty,2007-01-05 16:02:59,1,2,1278,0.06,
13,3,16,pusty,2007-01-05 16:02:59,1,3,1278,0.06,
13,3,16,pusty,2007-01-05 16:02:59,2,1,1278,0.09,
13,3,16,pusty,2007-01-05 16:02:59,2,2,1278,0.06,
13,3,16,pusty,2007-01-05 16:02:59,2,3,1278,0.06,
13,3,16,pusty,2007-01-05 16:02:59,3,1,1278,0.05,
13,3,16,pusty,2007-01-05 16:03:00,3,2,1278,0.09,
13,3,16,pusty,2007-01-05 16:03:00,3,3,1278,0.06,
13,3,17,pusty,2007-01-05 16:03:00,1,1,831,0.01,
13,3,17,pusty,2007-01-05 16:03:00,1,2,831,0.00,
13,3,17,pusty,2007-01-05 16:03:00,1,3,831,0.01,
13,3,17,pusty,2007-01-05 16:03:00,2,1,831,0.01,
13,3,17,pusty,2007-01-05 16:03:00,2,2,831,0.00,
13,3,17,pusty,2007-01-05 16:03:00,2,3,831,0.00,
13,3,17,pusty,2007-01-05 16:03:00,3,1,831,0.00,
13,3,17,pusty,2007-01-05 16:03:00,3,2,831,0.01,
13,3,17,pusty,2007-01-05 16:03:00,3,3,831,0.01,
13,3,18,pusty,2007-01-05 16:03:00,1,1,1085,0.01,
13,3,18,pusty,2007-01-05 16:03:00,1,2,1085,0.00,
13,3,18,pusty,2007-01-05 16:03:00,1,3,1085,0.00,
13,3,18,pusty,2007-01-05 16:03:00,2,1,1085,0.00,
13,3,18,pusty,2007-01-05 16:03:00,2,2,1085,0.00,
13,3,18,pusty,2007-01-05 16:03:01,2,3,1085,0.01,
13,3,18,pusty,2007-01-05 16:03:01,3,1,1085,0.00,
13,3,18,pusty,2007-01-05 16:03:01,3,2,1085,0.00,
13,3,18,pusty,2007-01-05 16:03:01,3,3,1085,0.00,
13,3,19,pusty,2007-01-05 16:03:01,1,1,1216,0.01,
13,3,19,pusty,2007-01-05 16:03:01,1,2,1216,0.01,
13,3,19,pusty,2007-01-05 16:03:01,1,3,1216,0.02,
13,3,19,pusty,2007-01-05 16:03:01,2,1,1216,0.00,
13,3,19,pusty,2007-01-05 16:03:01,2,2,1216,0.01,
13,3,19,pusty,2007-01-05 16:03:01,2,3,1216,0.02,
13,3,19,pusty,2007-01-05 16:03:01,3,1,1216,0.01,
13,3,19,pusty,2007-01-05 16:03:01,3,2,1216,0.01,
13,3,19,pusty,2007-01-05 16:03:01,3,3,1216,0.01,
13,3,1,pusty,2007-01-05 16:02:51,1,1,962,0.03,
13,3,1,pusty,2007-01-05 16:02:51,1,2,962,0.03,
13,3,1,pusty,2007-01-05 16:02:51,1,3,962,0.04,
13,3,1,pusty,2007-01-05 16:02:51,2,1,962,0.03,
13,3,1,pusty,2007-01-05 16:02:51,2,2,962,0.02,
13,3,1,pusty,2007-01-05 16:02:51,2,3,962,0.03,
13,3,1,pusty,2007-01-05 16:02:51,3,1,962,0.03,
13,3,1,pusty,2007-01-05 16:02:51,3,2,962,0.04,
13,3,1,pusty,2007-01-05 16:02:51,3,3,962,0.02,
13,3,20,pusty,2007-01-05 16:03:04,1,1,1242,2.07,
13,3,20,pusty,2007-01-05 16:03:06,1,2,1242,2.04,
13,3,20,pusty,2007-01-05 16:03:08,1,3,1242,2.14,
13,3,20,pusty,2007-01-05 16:03:11,2,1,1242,2.13,
13,3,20,pusty,2007-01-05 16:03:13,2,2,1242,1.96,
13,3,20,pusty,2007-01-05 16:03:15,2,3,1242,2.06,
13,3,20,pusty,2007-01-05 16:03:17,3,1,1242,2.00,
13,3,20,pusty,2007-01-05 16:03:19,3,2,1242,2.08,
13,3,20,pusty,2007-01-05 16:03:22,3,3,1242,2.13,
13,3,2,pusty,2007-01-05 16:03:01,1,1,1126,0.01,
13,3,2,pusty,2007-01-05 16:03:01,1,2,1126,0.00,
13,3,2,pusty,2007-01-05 16:03:01,1,3,1126,0.01,
13,3,2,pusty,2007-01-05 16:03:01,2,1,1126,0.01,
13,3,2,pusty,2007-01-05 16:03:01,2,2,1126,0.01,
13,3,2,pusty,2007-01-05 16:03:02,2,3,1126,0.01,
13,3,2,pusty,2007-01-05 16:03:02,3,1,1126,0.02,
13,3,2,pusty,2007-01-05 16:03:02,3,2,1126,0.01,
13,3,2,pusty,2007-01-05 16:03:02,3,3,1126,0.01,
13,3,3,pusty,2007-01-05 16:03:22,1,1,1290,0.16,
13,3,3,pusty,2007-01-05 16:03:22,1,2,1290,0.17,
13,3,3,pusty,2007-01-05 16:03:22,1,3,1290,0.18,
13,3,3,pusty,2007-01-05 16:03:22,2,1,1290,0.15,
13,3,3,pusty,2007-01-05 16:03:23,2,2,1290,0.15,
13,3,3,pusty,2007-01-05 16:03:23,2,3,1290,0.20,
13,3,3,pusty,2007-01-05 16:03:23,3,1,1290,0.16,
13,3,3,pusty,2007-01-05 16:03:23,3,2,1290,0.15,
13,3,3,pusty,2007-01-05 16:03:24,3,3,1290,0.23,
13,3,4,pusty,2007-01-05 16:03:24,1,1,1091,0.12,
13,3,4,pusty,2007-01-05 16:03:24,1,2,1091,0.12,
13,3,4,pusty,2007-01-05 16:03:24,1,3,1091,0.16,
13,3,4,pusty,2007-01-05 16:03:24,2,1,1091,0.12,
13,3,4,pusty,2007-01-05 16:03:24,2,2,1091,0.12,
13,3,4,pusty,2007-01-05 16:03:25,2,3,1091,0.17,
13,3,4,pusty,2007-01-05 16:03:25,3,1,1091,0.13,
13,3,4,pusty,2007-01-05 16:03:25,3,2,1091,0.12,
13,3,4,pusty,2007-01-05 16:03:25,3,3,1091,0.18,
13,3,5,pusty,2007-01-05 16:03:25,1,1,1050,0.01,
13,3,5,pusty,2007-01-05 16:03:25,1,2,1050,0.01,
13,3,5,pusty,2007-01-05 16:03:25,1,3,1050,0.02,
13,3,5,pusty,2007-01-05 16:03:25,2,1,1050,0.01,
13,3,5,pusty,2007-01-05 16:03:25,2,2,1050,0.02,
13,3,5,pusty,2007-01-05 16:03:26,2,3,1050,0.02,
13,3,5,pusty,2007-01-05 16:03:26,3,1,1050,0.01,
13,3,5,pusty,2007-01-05 16:03:26,3,2,1050,0.01,
13,3,5,pusty,2007-01-05 16:03:26,3,3,1050,0.01,
13,3,6,pusty,2007-01-05 16:03:26,1,1,1234,0.26,
13,3,6,pusty,2007-01-05 16:03:26,1,2,1234,0.21,
13,3,6,pusty,2007-01-05 16:03:27,1,3,1234,0.26,
13,3,6,pusty,2007-01-05 16:03:27,2,1,1234,0.20,
13,3,6,pusty,2007-01-05 16:03:27,2,2,1234,0.25,
13,3,6,pusty,2007-01-05 16:03:27,2,3,1234,0.20,
13,3,6,pusty,2007-01-05 16:03:28,3,1,1234,0.26,
13,3,6,pusty,2007-01-05 16:03:28,3,2,1234,0.19,
13,3,6,pusty,2007-01-05 16:03:28,3,3,1234,0.25,
13,3,7,pusty,2007-01-05 16:03:28,1,1,946,0.00,
13,3,7,pusty,2007-01-05 16:03:28,1,2,946,0.00,
13,3,7,pusty,2007-01-05 16:03:28,1,3,946,0.00,
13,3,7,pusty,2007-01-05 16:03:28,2,1,946,0.00,
13,3,7,pusty,2007-01-05 16:03:28,2,2,946,0.00,
13,3,7,pusty,2007-01-05 16:03:28,2,3,946,0.01,
13,3,7,pusty,2007-01-05 16:03:29,3,1,946,0.00,
13,3,7,pusty,2007-01-05 16:03:29,3,2,946,0.00,
13,3,7,pusty,2007-01-05 16:03:29,3,3,946,0.00,
13,3,8,pusty,2007-01-05 16:03:29,1,1,1165,0.01,
13,3,8,pusty,2007-01-05 16:03:29,1,2,1165,0.02,
13,3,8,pusty,2007-01-05 16:03:29,1,3,1165,0.02,
13,3,8,pusty,2007-01-05 16:03:29,2,1,1165,0.02,
13,3,8,pusty,2007-01-05 16:03:29,2,2,1165,0.02,
13,3,8,pusty,2007-01-05 16:03:29,2,3,1165,0.01,
13,3,8,pusty,2007-01-05 16:03:29,3,1,1165,0.02,
13,3,8,pusty,2007-01-05 16:03:29,3,2,1165,0.02,
13,3,8,pusty,2007-01-05 16:03:29,3,3,1165,0.01,
13,3,9,pusty,2007-01-05 16:03:29,1,1,1220,0.02,
13,3,9,pusty,2007-01-05 16:03:29,1,2,1220,0.01,
13,3,9,pusty,2007-01-05 16:03:29,1,3,1220,0.02,
13,3,9,pusty,2007-01-05 16:03:29,2,1,1220,0.02,
13,3,9,pusty,2007-01-05 16:03:29,2,2,1220,0.01,
13,3,9,pusty,2007-01-05 16:03:30,2,3,1220,0.01,
13,3,9,pusty,2007-01-05 16:03:30,3,1,1220,0.01,
13,3,9,pusty,2007-01-05 16:03:30,3,2,1220,0.01,
13,3,9,pusty,2007-01-05 16:03:30,3,3,1220,0.02,
14,3,10,pusty,2007-01-05 16:03:32,1,1,1144,1.18,
14,3,10,pusty,2007-01-05 16:03:33,1,2,1144,1.11,
14,3,10,pusty,2007-01-05 16:03:35,1,3,1144,1.17,
14,3,10,pusty,2007-01-05 16:03:36,2,1,1144,1.15,
14,3,10,pusty,2007-01-05 16:03:37,2,2,1144,1.11,
14,3,10,pusty,2007-01-05 16:03:38,2,3,1144,1.11,
14,3,10,pusty,2007-01-05 16:03:39,3,1,1144,1.17,
14,3,10,pusty,2007-01-05 16:03:41,3,2,1144,1.16,
14,3,10,pusty,2007-01-05 16:03:42,3,3,1144,1.11,
14,3,11,pusty,2007-01-05 16:03:42,1,1,1119,0.43,
14,3,11,pusty,2007-01-05 16:03:43,1,2,1119,0.43,
14,3,11,pusty,2007-01-05 16:03:43,1,3,1119,0.38,
14,3,11,pusty,2007-01-05 16:03:44,2,1,1119,0.43,
14,3,11,pusty,2007-01-05 16:03:44,2,2,1119,0.43,
14,3,11,pusty,2007-01-05 16:03:45,2,3,1119,0.38,
14,3,11,pusty,2007-01-05 16:03:45,3,1,1119,0.45,
14,3,11,pusty,2007-01-05 16:03:46,3,2,1119,0.46,
14,3,11,pusty,2007-01-05 16:03:46,3,3,1119,0.41,
14,3,12,pusty,2007-01-05 16:03:47,1,1,1148,0.58,
14,3,12,pusty,2007-01-05 16:03:48,1,2,1148,0.65,
14,3,12,pusty,2007-01-05 16:03:48,1,3,1148,0.63,
14,3,12,pusty,2007-01-05 16:03:49,2,1,1148,0.64,
14,3,12,pusty,2007-01-05 16:03:50,2,2,1148,0.64,
14,3,12,pusty,2007-01-05 16:03:50,2,3,1148,0.64,
14,3,12,pusty,2007-01-05 16:03:51,3,1,1148,0.68,
14,3,12,pusty,2007-01-05 16:03:52,3,2,1148,0.58,
14,3,12,pusty,2007-01-05 16:03:53,3,3,1148,0.70,
14,3,13,pusty,2007-01-05 16:03:53,1,1,1225,0.31,
14,3,13,pusty,2007-01-05 16:03:53,1,2,1225,0.37,
14,3,13,pusty,2007-01-05 16:03:54,1,3,1225,0.31,
14,3,13,pusty,2007-01-05 16:03:54,2,1,1225,0.36,
14,3,13,pusty,2007-01-05 16:03:54,2,2,1225,0.32,
14,3,13,pusty,2007-01-05 16:03:55,2,3,1225,0.38,
14,3,13,pusty,2007-01-05 16:03:55,3,1,1225,0.32,
14,3,13,pusty,2007-01-05 16:03:56,3,2,1225,0.37,
14,3,13,pusty,2007-01-05 16:03:56,3,3,1225,0.37,
14,3,14,pusty,2007-01-05 16:03:56,1,1,1137,0.01,
14,3,14,pusty,2007-01-05 16:03:56,1,2,1137,0.00,
14,3,14,pusty,2007-01-05 16:03:56,1,3,1137,0.01,
14,3,14,pusty,2007-01-05 16:03:56,2,1,1137,0.01,
14,3,14,pusty,2007-01-05 16:03:56,2,2,1137,0.02,
14,3,14,pusty,2007-01-05 16:03:56,2,3,1137,0.00,
14,3,14,pusty,2007-01-05 16:03:56,3,1,1137,0.01,
14,3,14,pusty,2007-01-05 16:03:57,3,2,1137,0.00,
14,3,14,pusty,2007-01-05 16:03:57,3,3,1137,0.00,
14,3,15,pusty,2007-01-05 16:03:57,1,1,1198,0.01,
14,3,15,pusty,2007-01-05 16:03:57,1,2,1198,0.01,
14,3,15,pusty,2007-01-05 16:03:57,1,3,1198,0.01,
14,3,15,pusty,2007-01-05 16:03:57,2,1,1198,0.01,
14,3,15,pusty,2007-01-05 16:03:57,2,2,1198,0.02,
14,3,15,pusty,2007-01-05 16:03:57,2,3,1198,0.01,
14,3,15,pusty,2007-01-05 16:03:57,3,1,1198,0.01,
14,3,15,pusty,2007-01-05 16:03:57,3,2,1198,0.01,
14,3,15,pusty,2007-01-05 16:03:57,3,3,1198,0.01,
14,3,16,pusty,2007-01-05 16:03:57,1,1,1195,0.18,
14,3,16,pusty,2007-01-05 16:03:58,1,2,1195,0.13,
14,3,16,pusty,2007-01-05 16:03:58,1,3,1195,0.13,
14,3,16,pusty,2007-01-05 16:03:58,2,1,1195,0.18,
14,3,16,pusty,2007-01-05 16:03:58,2,2,1195,0.13,
14,3,16,pusty,2007-01-05 16:03:58,2,3,1195,0.13,
14,3,16,pusty,2007-01-05 16:03:58,3,1,1195,0.18,
14,3,16,pusty,2007-01-05 16:03:59,3,2,1195,0.14,
14,3,16,pusty,2007-01-05 16:03:59,3,3,1195,0.13,
14,3,17,pusty,2007-01-05 16:03:59,1,1,1141,0.03,
14,3,17,pusty,2007-01-05 16:03:59,1,2,1141,0.02,
14,3,17,pusty,2007-01-05 16:03:59,1,3,1141,0.01,
14,3,17,pusty,2007-01-05 16:03:59,2,1,1141,0.02,
14,3,17,pusty,2007-01-05 16:03:59,2,2,1141,0.02,
14,3,17,pusty,2007-01-05 16:03:59,2,3,1141,0.02,
14,3,17,pusty,2007-01-05 16:03:59,3,1,1141,0.02,
14,3,17,pusty,2007-01-05 16:03:59,3,2,1141,0.02,
14,3,17,pusty,2007-01-05 16:03:59,3,3,1141,0.02,
14,3,18,pusty,2007-01-05 16:04:00,1,1,982,0.09,
14,3,18,pusty,2007-01-05 16:04:00,1,2,982,0.10,
14,3,18,pusty,2007-01-05 16:04:00,1,3,982,0.15,
14,3,18,pusty,2007-01-05 16:04:00,2,1,982,0.10,
14,3,18,pusty,2007-01-05 16:04:00,2,2,982,0.10,
14,3,18,pusty,2007-01-05 16:04:00,2,3,982,0.20,
14,3,18,pusty,2007-01-05 16:04:01,3,1,982,0.10,
14,3,18,pusty,2007-01-05 16:04:01,3,2,982,0.10,
14,3,18,pusty,2007-01-05 16:04:01,3,3,982,0.15,
14,3,19,pusty,2007-01-05 16:04:01,1,1,1090,0.24,
14,3,19,pusty,2007-01-05 16:04:02,1,2,1090,0.29,
14,3,19,pusty,2007-01-05 16:04:02,1,3,1090,0.23,
14,3,19,pusty,2007-01-05 16:04:02,2,1,1090,0.29,
14,3,19,pusty,2007-01-05 16:04:02,2,2,1090,0.24,
14,3,19,pusty,2007-01-05 16:04:03,2,3,1090,0.29,
14,3,19,pusty,2007-01-05 16:04:03,3,1,1090,0.24,
14,3,19,pusty,2007-01-05 16:04:03,3,2,1090,0.28,
14,3,19,pusty,2007-01-05 16:04:04,3,3,1090,0.23,
14,3,1,pusty,2007-01-05 16:03:30,1,1,1253,0.07,
14,3,1,pusty,2007-01-05 16:03:30,1,2,1253,0.07,
14,3,1,pusty,2007-01-05 16:03:30,1,3,1253,0.12,
14,3,1,pusty,2007-01-05 16:03:30,2,1,1253,0.07,
14,3,1,pusty,2007-01-05 16:03:30,2,2,1253,0.09,
14,3,1,pusty,2007-01-05 16:03:30,2,3,1253,0.07,
14,3,1,pusty,2007-01-05 16:03:31,3,1,1253,0.07,
14,3,1,pusty,2007-01-05 16:03:31,3,2,1253,0.07,
14,3,1,pusty,2007-01-05 16:03:31,3,3,1253,0.07,
14,3,20,pusty,2007-01-05 16:04:05,1,1,1307,0.14,
14,3,20,pusty,2007-01-05 16:04:05,1,2,1307,0.22,
14,3,20,pusty,2007-01-05 16:04:05,1,3,1307,0.14,
14,3,20,pusty,2007-01-05 16:04:06,2,1,1307,0.13,
14,3,20,pusty,2007-01-05 16:04:06,2,2,1307,0.20,
14,3,20,pusty,2007-01-05 16:04:06,2,3,1307,0.13,
14,3,20,pusty,2007-01-05 16:04:06,3,1,1307,0.14,
14,3,20,pusty,2007-01-05 16:04:06,3,2,1307,0.13,
14,3,20,pusty,2007-01-05 16:04:07,3,3,1307,0.13,
14,3,2,pusty,2007-01-05 16:04:04,1,1,1359,0.07,
14,3,2,pusty,2007-01-05 16:04:04,1,2,1359,0.05,
14,3,2,pusty,2007-01-05 16:04:04,1,3,1359,0.05,
14,3,2,pusty,2007-01-05 16:04:04,2,1,1359,0.04,
14,3,2,pusty,2007-01-05 16:04:04,2,2,1359,0.08,
14,3,2,pusty,2007-01-05 16:04:04,2,3,1359,0.05,
14,3,2,pusty,2007-01-05 16:04:04,3,1,1359,0.05,
14,3,2,pusty,2007-01-05 16:04:05,3,2,1359,0.08,
14,3,2,pusty,2007-01-05 16:04:05,3,3,1359,0.04,
14,3,3,pusty,2007-01-05 16:04:07,1,1,1000,0.26,
14,3,3,pusty,2007-01-05 16:04:07,1,2,1000,0.22,
14,3,3,pusty,2007-01-05 16:04:07,1,3,1000,0.25,
14,3,3,pusty,2007-01-05 16:04:08,2,1,1000,0.20,
14,3,3,pusty,2007-01-05 16:04:08,2,2,1000,0.20,
14,3,3,pusty,2007-01-05 16:04:08,2,3,1000,0.26,
14,3,3,pusty,2007-01-05 16:04:08,3,1,1000,0.20,
14,3,3,pusty,2007-01-05 16:04:09,3,2,1000,0.25,
14,3,3,pusty,2007-01-05 16:04:09,3,3,1000,0.20,
14,3,4,pusty,2007-01-05 16:04:10,1,1,1119,0.53,
14,3,4,pusty,2007-01-05 16:04:10,1,2,1119,0.52,
14,3,4,pusty,2007-01-05 16:04:11,1,3,1119,0.54,
14,3,4,pusty,2007-01-05 16:04:11,2,1,1119,0.53,
14,3,4,pusty,2007-01-05 16:04:12,2,2,1119,0.55,
