offlines,tasks,repeat,tag,date,tabus,counts,resets,distance,cmax,time
0,30,14,sort i asp,2006-11-21 02:02:41,50,200,1,5,2401,0.97
0,30,14,sort i asp,2006-11-21 02:02:41,5,50,1,7,2407,0.18
0,30,14,sort i asp,2006-11-21 02:02:42,5,100,1,7,2407,0.15
0,30,14,sort i asp,2006-11-21 02:02:42,5,200,1,7,2407,0.25
0,30,14,sort i asp,2006-11-21 02:02:42,15,50,1,7,2407,0.18
0,30,14,sort i asp,2006-11-21 02:02:43,15,100,1,7,2407,0.34
0,30,14,sort i asp,2006-11-21 02:02:44,15,200,1,7,2400,1.56
0,30,14,sort i asp,2006-11-21 02:02:45,25,50,1,7,2407,0.30
0,30,14,sort i asp,2006-11-21 02:02:45,25,100,1,7,2407,0.50
0,30,14,sort i asp,2006-11-21 02:02:46,25,200,1,7,2407,1.06
0,30,14,sort i asp,2006-11-21 02:02:47,50,50,1,7,2407,0.50
0,30,14,sort i asp,2006-11-21 02:02:48,50,100,1,7,2407,0.94
0,30,14,sort i asp,2006-11-21 02:02:53,50,200,1,7,2397,5.38
0,30,14,sort i asp,2006-11-21 02:02:54,5,50,1,9,2407,0.18
0,30,14,sort i asp,2006-11-21 02:02:54,5,100,1,9,2394,0.34
0,30,14,sort i asp,2006-11-21 02:02:55,5,200,1,9,2386,0.96
0,30,14,sort i asp,2006-11-21 02:02:56,15,50,1,9,2382,0.58
0,30,14,sort i asp,2006-11-21 02:02:56,15,100,1,9,2382,0.83
0,30,14,sort i asp,2006-11-21 02:02:58,15,200,1,9,2382,1.21
0,30,14,sort i asp,2006-11-21 02:02:59,25,50,1,9,2382,0.82
0,30,14,sort i asp,2006-11-21 02:03:00,25,100,1,9,2382,1.07
0,30,14,sort i asp,2006-11-21 02:03:02,25,200,1,9,2382,1.80
0,30,14,sort i asp,2006-11-21 02:03:03,50,50,1,9,2382,1.14
0,30,14,sort i asp,2006-11-21 02:03:05,50,100,1,9,2382,1.84
0,30,14,sort i asp,2006-11-21 02:03:08,50,200,1,9,2382,3.40
0,30,15,sort i asp,2006-11-21 01:52:34,0,0,1,1,2683,0.00
0,30,15,sort i asp,2006-11-21 01:52:34,0,0,1,2,2471,0.02
0,30,15,sort i asp,2006-11-21 01:52:34,0,0,1,3,2446,0.02
0,30,15,sort i asp,2006-11-21 01:52:34,0,0,1,4,2432,0.03
0,30,15,sort i asp,2006-11-21 01:52:34,0,0,1,5,2439,0.04
0,30,15,sort i asp,2006-11-21 01:52:34,0,0,1,7,2411,0.07
0,30,15,sort i asp,2006-11-21 01:52:35,0,0,1,9,2411,0.08
0,30,15,sort i asp,2006-11-21 02:03:08,5,50,1,1,2683,0.00
0,30,15,sort i asp,2006-11-21 02:03:08,5,100,1,1,2683,0.00
0,30,15,sort i asp,2006-11-21 02:03:08,5,200,1,1,2683,0.00
0,30,15,sort i asp,2006-11-21 02:03:08,15,50,1,1,2683,0.00
0,30,15,sort i asp,2006-11-21 02:03:09,15,100,1,1,2683,0.00
0,30,15,sort i asp,2006-11-21 02:03:09,15,200,1,1,2615,0.00
0,30,15,sort i asp,2006-11-21 02:03:09,25,50,1,1,2683,0.00
0,30,15,sort i asp,2006-11-21 02:03:09,25,100,1,1,2540,0.01
0,30,15,sort i asp,2006-11-21 02:03:09,25,200,1,1,2484,0.02
0,30,15,sort i asp,2006-11-21 02:03:09,50,50,1,1,2544,0.01
0,30,15,sort i asp,2006-11-21 02:03:09,50,100,1,1,2544,0.01
0,30,15,sort i asp,2006-11-21 02:03:09,50,200,1,1,2489,0.04
0,30,15,sort i asp,2006-11-21 02:03:09,5,50,1,2,2470,0.02
0,30,15,sort i asp,2006-11-21 02:03:09,5,100,1,2,2470,0.02
0,30,15,sort i asp,2006-11-21 02:03:09,5,200,1,2,2455,0.03
0,30,15,sort i asp,2006-11-21 02:03:09,15,50,1,2,2455,0.03
0,30,15,sort i asp,2006-11-21 02:03:09,15,100,1,2,2455,0.04
0,30,15,sort i asp,2006-11-21 02:03:10,15,200,1,2,2455,0.05
0,30,15,sort i asp,2006-11-21 02:03:10,25,50,1,2,2451,0.05
0,30,15,sort i asp,2006-11-21 02:03:10,25,100,1,2,2451,0.06
0,30,15,sort i asp,2006-11-21 02:03:10,25,200,1,2,2451,0.08
0,30,15,sort i asp,2006-11-21 02:03:10,50,50,1,2,2431,0.06
0,30,15,sort i asp,2006-11-21 02:03:10,50,100,1,2,2431,0.08
0,30,15,sort i asp,2006-11-21 02:03:10,50,200,1,2,2431,0.19
0,30,15,sort i asp,2006-11-21 02:03:11,5,50,1,3,2431,0.04
0,30,15,sort i asp,2006-11-21 02:03:11,5,100,1,3,2431,0.05
0,30,15,sort i asp,2006-11-21 02:03:11,5,200,1,3,2431,0.06
0,30,15,sort i asp,2006-11-21 02:03:11,15,50,1,3,2431,0.05
0,30,15,sort i asp,2006-11-21 02:03:11,15,100,1,3,2421,0.12
0,30,15,sort i asp,2006-11-21 02:03:11,15,200,1,3,2421,0.16
0,30,15,sort i asp,2006-11-21 02:03:11,25,50,1,3,2431,0.06
0,30,15,sort i asp,2006-11-21 02:03:12,25,100,1,3,2431,0.10
0,30,15,sort i asp,2006-11-21 02:03:12,25,200,1,3,2429,0.34
0,30,15,sort i asp,2006-11-21 02:03:12,50,50,1,3,2430,0.14
0,30,15,sort i asp,2006-11-21 02:03:12,50,100,1,3,2430,0.21
0,30,15,sort i asp,2006-11-21 02:03:13,50,200,1,3,2430,0.41
0,30,15,sort i asp,2006-11-21 02:03:13,5,50,1,4,2432,0.04
0,30,15,sort i asp,2006-11-21 02:03:13,5,100,1,4,2410,0.07
0,30,15,sort i asp,2006-11-21 02:03:13,5,200,1,4,2409,0.13
0,30,15,sort i asp,2006-11-21 02:03:13,15,50,1,4,2392,0.14
0,30,15,sort i asp,2006-11-21 02:03:14,15,100,1,4,2392,0.24
0,30,15,sort i asp,2006-11-21 02:03:14,15,200,1,4,2392,0.25
0,30,15,sort i asp,2006-11-21 02:03:14,25,50,1,4,2401,0.13
0,30,15,sort i asp,2006-11-21 02:03:14,25,100,1,4,2401,0.19
0,30,15,sort i asp,2006-11-21 02:03:15,25,200,1,4,2401,0.38
0,30,15,sort i asp,2006-11-21 02:03:15,50,50,1,4,2401,0.21
0,30,15,sort i asp,2006-11-21 02:03:16,50,100,1,4,2401,0.32
0,30,15,sort i asp,2006-11-21 02:03:16,50,200,1,4,2401,0.65
0,30,15,sort i asp,2006-11-21 02:03:16,5,50,1,5,2439,0.04
0,30,15,sort i asp,2006-11-21 02:03:17,5,100,1,5,2428,0.09
0,30,15,sort i asp,2006-11-21 02:03:17,5,200,1,5,2402,0.19
0,30,15,sort i asp,2006-11-21 02:03:17,15,50,1,5,2401,0.20
0,30,15,sort i asp,2006-11-21 02:03:17,15,100,1,5,2401,0.22
0,30,15,sort i asp,2006-11-21 02:03:18,15,200,1,5,2397,0.53
0,30,15,sort i asp,2006-11-21 02:03:18,25,50,1,5,2401,0.24
0,30,15,sort i asp,2006-11-21 02:03:19,25,100,1,5,2401,0.31
0,30,15,sort i asp,2006-11-21 02:03:19,25,200,1,5,2401,0.52
0,30,15,sort i asp,2006-11-21 02:03:20,50,50,1,5,2401,0.28
0,30,15,sort i asp,2006-11-21 02:03:20,50,100,1,5,2401,0.54
0,30,15,sort i asp,2006-11-21 02:03:21,50,200,1,5,2401,0.96
0,30,15,sort i asp,2006-11-21 02:03:21,5,50,1,7,2407,0.12
0,30,15,sort i asp,2006-11-21 02:03:22,5,100,1,7,2407,0.22
0,30,15,sort i asp,2006-11-21 02:03:22,5,200,1,7,2407,0.24
0,30,15,sort i asp,2006-11-21 02:03:22,15,50,1,7,2407,0.20
0,30,15,sort i asp,2006-11-21 02:03:23,15,100,1,7,2407,0.42
0,30,15,sort i asp,2006-11-21 02:03:24,15,200,1,7,2400,1.53
0,30,15,sort i asp,2006-11-21 02:03:25,25,50,1,7,2407,0.29
0,30,15,sort i asp,2006-11-21 02:03:25,25,100,1,7,2407,0.50
0,30,15,sort i asp,2006-11-21 02:03:26,25,200,1,7,2407,0.98
0,30,15,sort i asp,2006-11-21 02:03:27,50,50,1,7,2407,0.51
0,30,15,sort i asp,2006-11-21 02:03:28,50,100,1,7,2407,1.00
0,30,15,sort i asp,2006-11-21 02:03:34,50,200,1,7,2397,5.63
0,30,15,sort i asp,2006-11-21 02:03:34,5,50,1,9,2407,0.18
0,30,15,sort i asp,2006-11-21 02:03:34,5,100,1,9,2394,0.34
0,30,15,sort i asp,2006-11-21 02:03:35,5,200,1,9,2386,1.02
0,30,15,sort i asp,2006-11-21 02:03:36,15,50,1,9,2382,0.58
0,30,15,sort i asp,2006-11-21 02:03:37,15,100,1,9,2382,0.79
0,30,15,sort i asp,2006-11-21 02:03:38,15,200,1,9,2382,1.21
0,30,15,sort i asp,2006-11-21 02:03:39,25,50,1,9,2382,0.73
0,30,15,sort i asp,2006-11-21 02:03:40,25,100,1,9,2382,1.13
0,30,15,sort i asp,2006-11-21 02:03:42,25,200,1,9,2382,1.88
0,30,15,sort i asp,2006-11-21 02:03:43,50,50,1,9,2382,1.08
0,30,15,sort i asp,2006-11-21 02:03:45,50,100,1,9,2382,1.85
0,30,15,sort i asp,2006-11-21 02:03:48,50,200,1,9,2382,3.28
0,30,1,sort i asp,2006-11-21 01:52:30,0,0,1,1,2591,0.00
0,30,1,sort i asp,2006-11-21 01:52:30,0,0,1,2,2490,0.01
0,30,1,sort i asp,2006-11-21 01:52:30,0,0,1,3,2457,0.02
0,30,1,sort i asp,2006-11-21 01:52:30,0,0,1,4,2439,0.03
0,30,1,sort i asp,2006-11-21 01:52:30,0,0,1,5,2398,0.05
0,30,1,sort i asp,2006-11-21 01:52:30,0,0,1,7,2426,0.05
0,30,1,sort i asp,2006-11-21 01:52:30,0,0,1,9,2392,0.11
0,30,1,sort i asp,2006-11-21 01:59:08,5,50,1,1,2591,0.00
0,30,1,sort i asp,2006-11-21 01:59:08,5,100,1,1,2591,0.00
0,30,1,sort i asp,2006-11-21 01:59:08,5,200,1,1,2591,0.00
0,30,1,sort i asp,2006-11-21 01:59:08,15,50,1,1,2591,0.00
0,30,1,sort i asp,2006-11-21 01:59:08,15,100,1,1,2573,0.00
0,30,1,sort i asp,2006-11-21 01:59:08,15,200,1,1,2569,0.01
0,30,1,sort i asp,2006-11-21 01:59:08,25,50,1,1,2573,0.00
0,30,1,sort i asp,2006-11-21 01:59:08,25,100,1,1,2543,0.00
0,30,1,sort i asp,2006-11-21 01:59:08,25,200,1,1,2535,0.02
0,30,1,sort i asp,2006-11-21 01:59:08,50,50,1,1,2573,0.01
0,30,1,sort i asp,2006-11-21 01:59:08,50,100,1,1,2573,0.00
0,30,1,sort i asp,2006-11-21 01:59:09,50,200,1,1,2573,0.02
0,30,1,sort i asp,2006-11-21 01:59:09,5,50,1,2,2485,0.02
0,30,1,sort i asp,2006-11-21 01:59:09,5,100,1,2,2485,0.02
0,30,1,sort i asp,2006-11-21 01:59:09,5,200,1,2,2485,0.03
0,30,1,sort i asp,2006-11-21 01:59:09,15,50,1,2,2485,0.02
0,30,1,sort i asp,2006-11-21 01:59:09,15,100,1,2,2452,0.06
0,30,1,sort i asp,2006-11-21 01:59:09,15,200,1,2,2452,0.07
0,30,1,sort i asp,2006-11-21 01:59:09,25,50,1,2,2485,0.03
0,30,1,sort i asp,2006-11-21 01:59:09,25,100,1,2,2485,0.04
0,30,1,sort i asp,2006-11-21 01:59:10,25,200,1,2,2420,0.25
0,30,1,sort i asp,2006-11-21 01:59:10,50,50,1,2,2473,0.06
0,30,1,sort i asp,2006-11-21 01:59:10,50,100,1,2,2473,0.09
0,30,1,sort i asp,2006-11-21 01:59:10,50,200,1,2,2473,0.14
0,30,1,sort i asp,2006-11-21 01:59:10,5,50,1,3,2457,0.04
0,30,1,sort i asp,2006-11-21 01:59:10,5,100,1,3,2422,0.06
0,30,1,sort i asp,2006-11-21 01:59:10,5,200,1,3,2422,0.07
0,30,1,sort i asp,2006-11-21 01:59:11,15,50,1,3,2396,0.15
0,30,1,sort i asp,2006-11-21 01:59:11,15,100,1,3,2396,0.11
0,30,1,sort i asp,2006-11-21 01:59:11,15,200,1,3,2390,0.20
0,30,1,sort i asp,2006-11-21 01:59:11,25,50,1,3,2403,0.08
0,30,1,sort i asp,2006-11-21 01:59:11,25,100,1,3,2403,0.12
0,30,1,sort i asp,2006-11-21 01:59:12,25,200,1,3,2403,0.19
0,30,1,sort i asp,2006-11-21 01:59:12,50,50,1,3,2403,0.13
0,30,1,sort i asp,2006-11-21 01:59:12,50,100,1,3,2403,0.20
0,30,1,sort i asp,2006-11-21 01:59:12,50,200,1,3,2403,0.34
0,30,1,sort i asp,2006-11-21 01:59:13,5,50,1,4,2439,0.04
0,30,1,sort i asp,2006-11-21 01:59:13,5,100,1,4,2439,0.06
0,30,1,sort i asp,2006-11-21 01:59:13,5,200,1,4,2383,0.25
0,30,1,sort i asp,2006-11-21 01:59:13,15,50,1,4,2439,0.07
0,30,1,sort i asp,2006-11-21 01:59:13,15,100,1,4,2388,0.36
0,30,1,sort i asp,2006-11-21 01:59:14,15,200,1,4,2388,0.44
0,30,1,sort i asp,2006-11-21 01:59:14,25,50,1,4,2388,0.28
0,30,1,sort i asp,2006-11-21 01:59:15,25,100,1,4,2388,0.28
0,30,1,sort i asp,2006-11-21 01:59:15,25,200,1,4,2388,0.40
0,30,1,sort i asp,2006-11-21 01:59:15,50,50,1,4,2403,0.30
0,30,1,sort i asp,2006-11-21 01:59:16,50,100,1,4,2403,0.36
0,30,1,sort i asp,2006-11-21 01:59:17,50,200,1,4,2403,0.65
0,30,1,sort i asp,2006-11-21 01:59:17,5,50,1,5,2388,0.10
0,30,1,sort i asp,2006-11-21 01:59:17,5,100,1,5,2388,0.18
0,30,1,sort i asp,2006-11-21 01:59:17,5,200,1,5,2388,0.16
0,30,1,sort i asp,2006-11-21 01:59:17,15,50,1,5,2373,0.20
0,30,1,sort i asp,2006-11-21 01:59:18,15,100,1,5,2358,0.52
0,30,1,sort i asp,2006-11-21 01:59:19,15,200,1,5,2358,0.70
0,30,1,sort i asp,2006-11-21 01:59:19,25,50,1,5,2379,0.19
0,30,1,sort i asp,2006-11-21 01:59:19,25,100,1,5,2379,0.34
0,30,1,sort i asp,2006-11-21 01:59:21,25,200,1,5,2358,1.26
0,30,1,sort i asp,2006-11-21 01:59:21,50,50,1,5,2379,0.31
0,30,1,sort i asp,2006-11-21 01:59:22,50,100,1,5,2379,0.56
0,30,1,sort i asp,2006-11-21 01:59:23,50,200,1,5,2379,0.97
0,30,1,sort i asp,2006-11-21 01:59:23,5,50,1,7,2374,0.14
0,30,1,sort i asp,2006-11-21 01:59:23,5,100,1,7,2374,0.17
0,30,1,sort i asp,2006-11-21 01:59:24,5,200,1,7,2374,0.25
0,30,1,sort i asp,2006-11-21 01:59:24,15,50,1,7,2374,0.22
0,30,1,sort i asp,2006-11-21 01:59:25,15,100,1,7,2372,0.57
0,30,1,sort i asp,2006-11-21 01:59:26,15,200,1,7,2363,1.12
0,30,1,sort i asp,2006-11-21 01:59:26,25,50,1,7,2372,0.55
0,30,1,sort i asp,2006-11-21 01:59:27,25,100,1,7,2372,0.69
0,30,1,sort i asp,2006-11-21 01:59:28,25,200,1,7,2372,1.13
0,30,1,sort i asp,2006-11-21 01:59:29,50,50,1,7,2372,0.74
0,30,1,sort i asp,2006-11-21 01:59:30,50,100,1,7,2372,1.14
0,30,1,sort i asp,2006-11-21 01:59:32,50,200,1,7,2372,2.01
0,30,1,sort i asp,2006-11-21 01:59:33,5,50,1,9,2392,0.18
0,30,1,sort i asp,2006-11-21 01:59:33,5,100,1,9,2392,0.19
0,30,1,sort i asp,2006-11-21 01:59:33,5,200,1,9,2375,0.54
0,30,1,sort i asp,2006-11-21 01:59:34,15,50,1,9,2392,0.27
0,30,1,sort i asp,2006-11-21 01:59:35,15,100,1,9,2361,0.93
0,30,1,sort i asp,2006-11-21 01:59:37,15,200,1,9,2359,2.25
0,30,1,sort i asp,2006-11-21 01:59:38,25,50,1,9,2361,0.91
0,30,1,sort i asp,2006-11-21 01:59:39,25,100,1,9,2361,1.28
0,30,1,sort i asp,2006-11-21 01:59:41,25,200,1,9,2361,1.98
0,30,1,sort i asp,2006-11-21 01:59:43,50,50,1,9,2361,1.22
0,30,1,sort i asp,2006-11-21 01:59:45,50,100,1,9,2361,1.92
0,30,1,sort i asp,2006-11-21 01:59:48,50,200,1,9,2361,3.39
0,30,2,sort i asp,2006-11-21 01:52:35,0,0,1,1,2591,0.00
0,30,2,sort i asp,2006-11-21 01:52:35,0,0,1,2,2490,0.01
0,30,2,sort i asp,2006-11-21 01:52:35,0,0,1,3,2457,0.02
0,30,2,sort i asp,2006-11-21 01:52:35,0,0,1,4,2439,0.03
0,30,2,sort i asp,2006-11-21 01:52:35,0,0,1,5,2398,0.05
0,30,2,sort i asp,2006-11-21 01:52:35,0,0,1,7,2426,0.06
0,30,2,sort i asp,2006-11-21 01:52:35,0,0,1,9,2392,0.06
0,30,2,sort i asp,2006-11-21 02:03:48,5,50,1,1,2591,0.00
0,30,2,sort i asp,2006-11-21 02:03:49,5,100,1,1,2591,0.00
0,30,2,sort i asp,2006-11-21 02:03:49,5,200,1,1,2591,0.00
0,30,2,sort i asp,2006-11-21 02:03:49,15,50,1,1,2591,0.00
0,30,2,sort i asp,2006-11-21 02:03:49,15,100,1,1,2573,0.00
0,30,2,sort i asp,2006-11-21 02:03:49,15,200,1,1,2569,0.00
0,30,2,sort i asp,2006-11-21 02:03:49,25,50,1,1,2573,0.00
0,30,2,sort i asp,2006-11-21 02:03:49,25,100,1,1,2543,0.01
0,30,2,sort i asp,2006-11-21 02:03:49,25,200,1,1,2535,0.01
0,30,2,sort i asp,2006-11-21 02:03:49,50,50,1,1,2573,0.00
0,30,2,sort i asp,2006-11-21 02:03:49,50,100,1,1,2573,0.00
0,30,2,sort i asp,2006-11-21 02:03:49,50,200,1,1,2573,0.02
0,30,2,sort i asp,2006-11-21 02:03:49,5,50,1,2,2485,0.02
0,30,2,sort i asp,2006-11-21 02:03:49,5,100,1,2,2485,0.02
0,30,2,sort i asp,2006-11-21 02:03:49,5,200,1,2,2485,0.02
0,30,2,sort i asp,2006-11-21 02:03:49,15,50,1,2,2485,0.02
0,30,2,sort i asp,2006-11-21 02:03:50,15,100,1,2,2452,0.05
0,30,2,sort i asp,2006-11-21 02:03:50,15,200,1,2,2452,0.09
0,30,2,sort i asp,2006-11-21 02:03:50,25,50,1,2,2485,0.02
0,30,2,sort i asp,2006-11-21 02:03:50,25,100,1,2,2485,0.03
0,30,2,sort i asp,2006-11-21 02:03:50,25,200,1,2,2420,0.25
0,30,2,sort i asp,2006-11-21 02:03:50,50,50,1,2,2473,0.06
0,30,2,sort i asp,2006-11-21 02:03:51,50,100,1,2,2473,0.08
0,30,2,sort i asp,2006-11-21 02:03:51,50,200,1,2,2473,0.11
0,30,2,sort i asp,2006-11-21 02:03:51,5,50,1,3,2457,0.05
0,30,2,sort i asp,2006-11-21 02:03:51,5,100,1,3,2422,0.05
0,30,2,sort i asp,2006-11-21 02:03:51,5,200,1,3,2422,0.06
0,30,2,sort i asp,2006-11-21 02:03:51,15,50,1,3,2396,0.08
0,30,2,sort i asp,2006-11-21 02:03:51,15,100,1,3,2396,0.15
0,30,2,sort i asp,2006-11-21 02:03:52,15,200,1,3,2390,0.17
0,30,2,sort i asp,2006-11-21 02:03:52,25,50,1,3,2403,0.12
0,30,2,sort i asp,2006-11-21 02:03:52,25,100,1,3,2403,0.10
0,30,2,sort i asp,2006-11-21 02:03:52,25,200,1,3,2403,0.17
0,30,2,sort i asp,2006-11-21 02:03:52,50,50,1,3,2403,0.10
0,30,2,sort i asp,2006-11-21 02:03:53,50,100,1,3,2403,0.19
0,30,2,sort i asp,2006-11-21 02:03:53,50,200,1,3,2403,0.29
0,30,2,sort i asp,2006-11-21 02:03:53,5,50,1,4,2439,0.05
0,30,2,sort i asp,2006-11-21 02:03:53,5,100,1,4,2439,0.05
0,30,2,sort i asp,2006-11-21 02:03:54,5,200,1,4,2383,0.19
0,30,2,sort i asp,2006-11-21 02:03:54,15,50,1,4,2439,0.06
0,30,2,sort i asp,2006-11-21 02:03:54,15,100,1,4,2388,0.40
0,30,2,sort i asp,2006-11-21 02:03:55,15,200,1,4,2388,0.48
0,30,2,sort i asp,2006-11-21 02:03:55,25,50,1,4,2388,0.22
0,30,2,sort i asp,2006-11-21 02:03:55,25,100,1,4,2388,0.28
0,30,2,sort i asp,2006-11-21 02:03:56,25,200,1,4,2388,0.50
0,30,2,sort i asp,2006-11-21 02:03:56,50,50,1,4,2403,0.31
0,30,2,sort i asp,2006-11-21 02:03:57,50,100,1,4,2403,0.37
0,30,2,sort i asp,2006-11-21 02:03:57,50,200,1,4,2403,0.64
0,30,2,sort i asp,2006-11-21 02:03:58,5,50,1,5,2388,0.18
0,30,2,sort i asp,2006-11-21 02:03:58,5,100,1,5,2388,0.14
0,30,2,sort i asp,2006-11-21 02:03:58,5,200,1,5,2388,0.17
0,30,2,sort i asp,2006-11-21 02:03:58,15,50,1,5,2373,0.23
0,30,2,sort i asp,2006-11-21 02:03:59,15,100,1,5,2358,0.52
0,30,2,sort i asp,2006-11-21 02:04:00,15,200,1,5,2358,0.70
0,30,2,sort i asp,2006-11-21 02:04:00,25,50,1,5,2379,0.24
0,30,2,sort i asp,2006-11-21 02:04:00,25,100,1,5,2379,0.34
0,30,2,sort i asp,2006-11-21 02:04:02,25,200,1,5,2358,1.23
0,30,2,sort i asp,2006-11-21 02:04:02,50,50,1,5,2379,0.34
0,30,2,sort i asp,2006-11-21 02:04:03,50,100,1,5,2379,0.62
0,30,2,sort i asp,2006-11-21 02:04:04,50,200,1,5,2379,0.98
0,30,2,sort i asp,2006-11-21 02:04:04,5,50,1,7,2374,0.14
0,30,2,sort i asp,2006-11-21 02:04:04,5,100,1,7,2374,0.18
0,30,2,sort i asp,2006-11-21 02:04:04,5,200,1,7,2374,0.26
0,30,2,sort i asp,2006-11-21 02:04:05,15,50,1,7,2374,0.22
0,30,2,sort i asp,2006-11-21 02:04:05,15,100,1,7,2372,0.54
0,30,2,sort i asp,2006-11-21 02:04:07,15,200,1,7,2363,1.10
0,30,2,sort i asp,2006-11-21 02:04:07,25,50,1,7,2372,0.50
0,30,2,sort i asp,2006-11-21 02:04:08,25,100,1,7,2372,0.71
0,30,2,sort i asp,2006-11-21 02:04:09,25,200,1,7,2372,1.20
0,30,2,sort i asp,2006-11-21 02:04:10,50,50,1,7,2372,0.77
0,30,2,sort i asp,2006-11-21 02:04:11,50,100,1,7,2372,1.15
0,30,2,sort i asp,2006-11-21 02:04:13,50,200,1,7,2372,2.04
0,30,2,sort i asp,2006-11-21 02:04:13,5,50,1,9,2392,0.13
0,30,2,sort i asp,2006-11-21 02:04:14,5,100,1,9,2392,0.20
0,30,2,sort i asp,2006-11-21 02:04:14,5,200,1,9,2375,0.59
0,30,2,sort i asp,2006-11-21 02:04:15,15,50,1,9,2392,0.26
0,30,2,sort i asp,2006-11-21 02:04:16,15,100,1,9,2361,0.93
0,30,2,sort i asp,2006-11-21 02:04:18,15,200,1,9,2359,2.24
0,30,2,sort i asp,2006-11-21 02:04:19,25,50,1,9,2361,0.90
0,30,2,sort i asp,2006-11-21 02:04:20,25,100,1,9,2361,1.22
0,30,2,sort i asp,2006-11-21 02:04:22,25,200,1,9,2361,1.92
0,30,2,sort i asp,2006-11-21 02:04:23,50,50,1,9,2361,1.22
0,30,2,sort i asp,2006-11-21 02:04:26,50,100,1,9,2361,1.98
0,30,2,sort i asp,2006-11-21 02:04:29,50,200,1,9,2361,3.45
0,30,3,sort i asp,2006-11-21 01:52:35,0,0,1,1,2591,0.00
0,30,3,sort i asp,2006-11-21 01:52:35,0,0,1,2,2490,0.02
0,30,3,sort i asp,2006-11-21 01:52:35,0,0,1,3,2457,0.02
0,30,3,sort i asp,2006-11-21 01:52:36,0,0,1,4,2439,0.03
0,30,3,sort i asp,2006-11-21 01:52:36,0,0,1,5,2398,0.06
0,30,3,sort i asp,2006-11-21 01:52:36,0,0,1,7,2426,0.06
0,30,3,sort i asp,2006-11-21 01:52:36,0,0,1,9,2392,0.06
0,30,3,sort i asp,2006-11-21 02:04:29,5,50,1,1,2591,0.00
0,30,3,sort i asp,2006-11-21 02:04:29,5,100,1,1,2591,0.00
0,30,3,sort i asp,2006-11-21 02:04:29,5,200,1,1,2591,0.00
0,30,3,sort i asp,2006-11-21 02:04:29,15,50,1,1,2591,0.00
0,30,3,sort i asp,2006-11-21 02:04:29,15,100,1,1,2573,0.00
0,30,3,sort i asp,2006-11-21 02:04:29,15,200,1,1,2569,0.01
0,30,3,sort i asp,2006-11-21 02:04:29,25,50,1,1,2573,0.00
0,30,3,sort i asp,2006-11-21 02:04:30,25,100,1,1,2543,0.01
0,30,3,sort i asp,2006-11-21 02:04:30,25,200,1,1,2535,0.01
0,30,3,sort i asp,2006-11-21 02:04:30,50,50,1,1,2573,0.01
0,30,3,sort i asp,2006-11-21 02:04:30,50,100,1,1,2573,0.00
0,30,3,sort i asp,2006-11-21 02:04:30,50,200,1,1,2573,0.01
0,30,3,sort i asp,2006-11-21 02:04:30,5,50,1,2,2485,0.02
0,30,3,sort i asp,2006-11-21 02:04:30,5,100,1,2,2485,0.02
0,30,3,sort i asp,2006-11-21 02:04:30,5,200,1,2,2485,0.02
0,30,3,sort i asp,2006-11-21 02:04:30,15,50,1,2,2485,0.02
0,30,3,sort i asp,2006-11-21 02:04:30,15,100,1,2,2452,0.05
0,30,3,sort i asp,2006-11-21 02:04:30,15,200,1,2,2452,0.07
0,30,3,sort i asp,2006-11-21 02:04:30,25,50,1,2,2485,0.03
0,30,3,sort i asp,2006-11-21 02:04:31,25,100,1,2,2485,0.06
0,30,3,sort i asp,2006-11-21 02:04:31,25,200,1,2,2420,0.26
0,30,3,sort i asp,2006-11-21 02:04:31,50,50,1,2,2473,0.07
0,30,3,sort i asp,2006-11-21 02:04:31,50,100,1,2,2473,0.09
0,30,3,sort i asp,2006-11-21 02:04:31,50,200,1,2,2473,0.19
0,30,3,sort i asp,2006-11-21 02:04:32,5,50,1,3,2457,0.03
0,30,3,sort i asp,2006-11-21 02:04:32,5,100,1,3,2422,0.06
0,30,3,sort i asp,2006-11-21 02:04:32,5,200,1,3,2422,0.08
0,30,3,sort i asp,2006-11-21 02:04:32,15,50,1,3,2396,0.09
0,30,3,sort i asp,2006-11-21 02:04:32,15,100,1,3,2396,0.11
0,30,3,sort i asp,2006-11-21 02:04:32,15,200,1,3,2390,0.20
0,30,3,sort i asp,2006-11-21 02:04:32,25,50,1,3,2403,0.09
0,30,3,sort i asp,2006-11-21 02:04:33,25,100,1,3,2403,0.12
0,30,3,sort i asp,2006-11-21 02:04:33,25,200,1,3,2403,0.19
0,30,3,sort i asp,2006-11-21 02:04:33,50,50,1,3,2403,0.18
0,30,3,sort i asp,2006-11-21 02:04:33,50,100,1,3,2403,0.19
0,30,3,sort i asp,2006-11-21 02:04:34,50,200,1,3,2403,0.33
0,30,3,sort i asp,2006-11-21 02:04:34,5,50,1,4,2439,0.05
0,30,3,sort i asp,2006-11-21 02:04:34,5,100,1,4,2439,0.06
0,30,3,sort i asp,2006-11-21 02:04:34,5,200,1,4,2383,0.20
0,30,3,sort i asp,2006-11-21 02:04:34,15,50,1,4,2439,0.07
0,30,3,sort i asp,2006-11-21 02:04:35,15,100,1,4,2388,0.37
0,30,3,sort i asp,2006-11-21 02:04:35,15,200,1,4,2388,0.45
0,30,3,sort i asp,2006-11-21 02:04:36,25,50,1,4,2388,0.28
0,30,3,sort i asp,2006-11-21 02:04:36,25,100,1,4,2388,0.30
